F72,F25,F65,F68,F101,F104,F105,F94,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,category
315,14,159,83,0.7264273006631085,0.2765171503957783,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.5640465793304221,0.2765171503957783,1.0,68,2,-1.0,0.0192307692307692,0.0375346093089865,-0.9615384615384616,0.0375346093089865,-1.0,638,16,90,open
315,14,159,83,0.4641557496360989,0.2765171503957783,0.28125,68,2,-1.0,0.0,0.0014592015931885,-1.0,0.0014592015931885,-1.0,638,16,90,open
315,14,159,83,0.4639737991266375,0.2765171503957783,0.1805555555555555,68,2,-1.0,0.0,0.0014592015931885,-1.0,0.0014592015931885,-1.0,638,16,90,open
315,14,159,83,0.4636098981077147,0.2765171503957783,0.5,68,3,-1.0,0.0,0.0019023131892732,-1.0,0.0019023131892732,-1.0,638,16,90,open
315,14,159,83,0.296943231441048,0.2765171503957783,0.3333333333333333,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,90,open
315,14,159,83,0.296943231441048,0.2765171503957783,0.3333333333333333,68,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,90,open
315,14,159,83,0.2076055312954876,0.2765171503957783,0.3606796116504854,68,2,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.5107350800582242,0.2765171503957783,0.3217391304347826,68,2,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.5762372634643377,0.2765171503957783,0.3317230273752013,68,2,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.3819141193595342,0.2765171503957783,0.3128571428571428,68,2,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.5587700145560408,0.2765171503957783,0.3188405797101449,68,2,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,638,16,90,open
315,14,159,83,0.5032751091703057,0.2765171503957783,1.0,68,3,0.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,90,open
926,433,131,83,0.2161907750235331,0.2186808322266489,0.6666666666666666,68,3,1.0,0.1923076923076923,0.1478805749633123,-0.6153846153846154,0.1478805749633123,-0.5,638,16,38,close
926,433,131,83,0.7041104486978349,0.2186808322266489,1.0,68,3,-1.0,0.3349514563106796,0.1478805749633123,-0.3300970873786408,0.1478805749633123,-0.5,638,16,38,open
926,433,131,83,0.651553184813304,0.2186808322266489,0.2906939404643396,68,2,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-0.5,638,16,38,open
926,433,131,83,0.0605585189833699,0.2186808322266489,0.7,68,3,-1.0,0.0677966101694915,0.1478805749633123,-0.864406779661017,0.1478805749633123,-0.5,638,16,38,open
926,433,4,83,0.8679245283018868,0.2105263157894736,1.0,68,2,-1.0,0.3349514563106796,0.1478805749633123,-0.3300970873786408,0.1478805749633123,-1.0,638,16,0,open
926,433,340,83,0.0811470408785845,0.2372631578947368,0.2115384615384615,68,2,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,310,open
926,433,340,83,0.2088163514338011,0.2372631578947368,0.3809523809523809,68,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,638,16,310,open
926,433,340,83,0.2046979865771812,0.2372631578947368,0.3809523809523809,68,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,638,16,310,open
926,433,340,83,0.2191885295912141,0.2372631578947368,0.2129629629629629,68,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,638,16,310,open
926,433,340,83,0.5382855399633923,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.638346552776083,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.6412446613788896,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.62477120195241,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.6278218425869433,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.5523184868822453,0.2372631578947368,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,310,open
926,433,340,83,0.6397956070774863,0.2372631578947368,1.0,68,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,310,open
926,433,340,83,0.6262965222696766,0.2372631578947368,1.0,68,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,310,open
625,237,161,83,0.921456515197111,0.2485207100591716,0.4,68,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,638,16,115,open
625,237,161,83,0.8927174240144448,0.2485207100591716,0.1590909090909091,68,3,-1.0,0.0,3.1603468852409725e-05,-1.0,3.1603468852409725e-05,-1.0,638,16,115,open
625,237,161,83,0.9000902798675895,0.2485207100591716,0.9696969696969696,68,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,115,open
625,237,161,83,0.931086367739994,0.2485207100591716,1.0,68,3,-1.0,0.0185185185185185,0.0375346093089865,-0.9629629629629628,0.0375346093089865,-1.0,638,16,115,open
625,237,161,83,0.5514595245260306,0.2485207100591716,0.21875,68,2,-1.0,0.0476190476190476,0.000378414755946487,-0.9047619047619048,0.000378414755946487,-1.0,638,16,115,open
625,237,161,83,0.6993680409268733,0.2485207100591716,0.288184061736939,68,2,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,638,16,115,open
975,448,8,83,0.4488636363636363,1.0263157894736843,1.0,68,3,0.0,0.0384615384615384,0.1478805749633123,-0.9230769230769232,0.1478805749633123,-1.0,4903,16,165,open
828,396,75,83,0.0522041763341067,0.1842948717948718,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,1070,open
828,396,75,83,0.0498839907192575,0.1842948717948718,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,1070,open
828,396,75,83,0.0510440835266821,0.1842948717948718,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,1070,open
828,396,75,83,0.0487238979118329,0.1842948717948718,1.0,68,3,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,638,16,1070,open
778,376,75,83,0.9521193092621664,0.2418655097613883,0.4642857142857143,68,2,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,7498,16,1507,open
6765,2965,5,83,0.4956140350877193,1.0,1.0,68,2,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,6477,16,29,open
902,424,21,83,0.8873417721518987,0.685,1.0,68,3,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,4580,16,156,open
3607,2180,64,83,0.5131466307936896,0.230661040787623,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,7503,16,946,open
7187,3055,2,83,0.983739837398374,0.2222222222222222,0.75,68,3,-1.0,0.0140845070422535,0.0375346093089865,-0.971830985915493,0.0375346093089865,-1.0,585,16,89,open
7187,3055,2,83,0.5365853658536586,0.2222222222222222,0.5125,68,2,-1.0,0.0192307692307692,0.0375346093089865,-0.9615384615384616,0.0375346093089865,-1.0,6714,16,89,open
980,450,17,83,0.6011904761904762,0.5454545454545454,1.0,68,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,692,16,43,open
7791,3350,12,83,0.3526785714285714,0.3453237410071942,1.0,68,2,0.0,0.0,0.1478805749633123,-1.0,0.1478805749633123,-1.0,614,16,227,open
1293,685,24,83,0.2414486921529175,0.7301587301587301,0.4166666666666667,68,3,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,6463,16,447,open
4992,2586,4,83,0.7590361445783133,0.3333333333333333,0.2727272727272727,68,3,-1.0,0.0222222222222222,0.0375346093089865,-0.9555555555555556,0.0375346093089865,-1.0,1557,16,198,open
4992,2586,4,83,0.4698795180722891,0.3333333333333333,1.0,68,3,0.0,0.0454545454545454,0.0375346093089865,-0.9090909090909092,0.0375346093089865,-1.0,7503,16,198,open
1845,1026,27,83,0.6412175648702595,0.3753943217665615,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,7503,16,455,open
1845,1026,27,83,0.4321357285429141,0.3753943217665615,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,7503,16,455,open
1845,1026,27,83,0.6027944111776448,0.3753943217665615,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,692,16,455,open
1845,1026,27,83,0.7285429141716567,0.3753943217665615,1.0,68,2,0.0,0.0120481927710843,7.256175492633187e-05,-0.9759036144578314,7.256175492633187e-05,-1.0,7503,16,455,open
4197,2344,3,4,0.8058823529411765,1.0263157894736843,1.0,2,3,0.0,0.0,0.0019023131892732,-1.0,0.0019023131892732,-1.0,3909,0,12,open
4197,2344,4,4,0.8006329113924051,0.3551401869158878,0.314516129032258,2,2,-1.0,0.0,0.000378414755946487,-1.0,0.000378414755946487,-1.0,3909,0,16,open
4018,2315,2,52,0.3434343434343434,0.0864197530864197,1.0,110,3,0.0,0.0,0.0019023131892732,-1.0,0.0019023131892732,-1.0,7503,15,60,open
5586,2683,5,52,0.4768211920529801,0.4431818181818182,0.131578947368421,110,3,-1.0,0.0,7.256175492633187e-05,-1.0,7.256175492633187e-05,-1.0,5298,15,31,open
5586,2683,5,52,0.6605960264900662,0.4431818181818182,0.0986842105263157,110,2,-1.0,0.1304347826086956,0.0014592015931885,-0.7391304347826086,0.0014592015931885,-1.0,4096,15,31,open
5586,2683,5,52,0.6225165562913907,0.4431818181818182,1.0,110,2,-1.0,0.0,0.0019023131892732,-1.0,0.0019023131892732,-1.0,4096,15,31,open
7791,3350,30,52,0.286231884057971,0.2526315789473684,0.2784090909090909,110,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,7503,15,559,open
7791,3350,6,52,0.4239130434782608,0.1076923076923077,1.0,110,3,0.0,0.0454545454545454,0.0375346093089865,-0.9090909090909092,0.0375346093089865,-1.0,7503,15,25,open
546,145,131,52,0.2546342270771268,0.3330769230769231,0.0729166666666666,110,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,7503,15,916,open
546,145,131,52,0.579940417080437,0.3330769230769231,1.0,110,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,7498,15,916,open
546,145,131,52,0.8023833167825224,0.3330769230769231,1.0,110,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,692,15,916,open
546,145,131,52,0.2105263157894736,0.3330769230769231,0.6384180790960452,110,3,-1.0,0.0677966101694915,0.1478805749633123,-0.864406779661017,0.1478805749633123,-1.0,7503,15,916,open
995,455,129,52,0.8486940858601021,0.5502927088877062,0.29,110,3,-1.0,0.0,0.0375346093089865,-1.0,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.8108676073251276,0.5502927088877062,0.3660714285714285,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9237466226358452,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9234464124887422,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9231462023416392,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9339537676373462,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.9441609126388472,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9432602821975384,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9336535574902431,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.9594716301410988,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.9156409486640648,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.9153407385169618,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.9159411588111678,0.5502927088877062,1.0,110,2,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.5262683878715101,0.5502927088877062,0.6551724137931034,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,707,15,833,open
995,455,129,52,0.2002401681176824,0.5502927088877062,0.7377049180327869,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.2482737916541579,0.5502927088877062,0.5128205128205128,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.5061543080156109,0.5502927088877062,0.5641025641025641,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.57069948964275,0.5502927088877062,0.36,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,707,15,833,open
995,455,129,52,0.5764034824377064,0.5502927088877062,0.6,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.580606424497148,0.5502927088877062,0.72,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.5842089462623836,0.5502927088877062,0.84,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.2230561392975082,0.5502927088877062,0.6363636363636364,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.5439807865505855,0.5502927088877062,0.34,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,707,15,833,open
995,455,129,52,0.4596217352146503,0.5502927088877062,0.5641025641025641,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
995,455,129,52,0.4392074452116482,0.5502927088877062,0.717948717948718,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7503,15,833,open
995,455,129,52,0.4371059741819273,0.5502927088877062,0.5641025641025641,110,3,-1.0,0.0174672489082969,0.0375346093089865,-0.965065502183406,0.0375346093089865,-1.0,7498,15,833,open
