F72,F25,F65,F68,F101,F104,F105,F94,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,category
17957,1882,27,10,0.973461029957112,0.0073066510095573,0.6666666666666666,10,3,-1.0,0.6790123456790124,0.2291872982021614,0.3950617283950617,0.2291872982021614,-1.0,14786,0,89919,open
17957,1882,27,10,0.968172583921834,0.0073066510095573,1.0,10,2,0.0,0.2083333333333333,0.2291872982021614,-0.4479166666666667,0.2291872982021614,-1.0,14803,0,89919,open
11788,1071,6,10,0.8188405797101449,0.3736263736263736,0.6607142857142857,10,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,8617,0,125,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
14183,1279,11,7,0.4793388429752066,0.6192893401015228,0.42,6,2,-1.0,0.08,0.2537610231174718,-0.72,0.2537610231174718,-1.0,11012,0,311,open
14183,1279,11,7,0.4793388429752066,0.6192893401015228,0.42,6,2,-1.0,0.08,0.2537610231174718,-0.72,0.2537610231174718,-1.0,11012,0,311,open
14183,1279,11,7,0.4793388429752066,0.6192893401015228,0.42,6,2,-1.0,0.08,0.2537610231174718,-0.72,0.2537610231174718,-1.0,11012,0,311,open
14183,1279,11,7,0.4793388429752066,0.6192893401015228,0.42,6,2,-1.0,0.08,0.2537610231174718,-0.72,0.2537610231174718,-1.0,11012,0,311,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
12799,1169,2,10,0.7252747252747253,0.5490196078431373,0.6190476190476191,9,3,-1.0,0.0909090909090909,0.2291872982021614,-0.7272727272727273,0.2291872982021614,0.0,2230,0,191,open
12799,1169,2,10,0.4395604395604395,0.5490196078431373,1.0,9,2,0.0,0.6666666666666666,0.1710660097389952,0.3333333333333333,0.1710660097389952,0.0,17102,0,191,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
17957,1882,11,11,0.4144486692015209,0.2637362637362637,0.25,15,2,1.0,0.25,0.0060714285714285,-0.125,0.0060714285714285,0.3333333333333333,17102,9,738,close
17957,1882,11,11,0.5703422053231939,0.2637362637362637,0.1363636363636363,15,3,0.0,0.1428571428571428,0.2537610231174718,-0.6428571428571429,0.2537610231174718,0.3333333333333333,2230,9,738,open
17957,1882,11,11,0.6448669201520912,0.2637362637362637,0.0772727272727272,15,2,0.0,0.5,0.2537610231174718,0.0,0.2537610231174718,0.3333333333333333,17102,9,738,close
17957,1882,3,11,0.5485436893203883,0.3970588235294117,0.2861111111111111,15,2,1.0,0.2941176470588235,0.6316571022766239,-0.3529411764705882,0.6316571022766239,1.0,17102,9,556,close
10242,931,3,11,0.48,0.725,1.0,15,2,1.0,0.3,0.2537610231174718,-0.2,0.2537610231174718,1.0,17102,9,158,close
10242,931,3,11,0.48,0.725,1.0,15,3,1.0,0.380281690140845,0.6316571022766239,-0.0985915492957746,0.6316571022766239,1.0,17102,9,158,close
17957,1882,3,11,0.5702479338842975,0.9636363636363636,0.2857142857142857,15,2,1.0,0.1894736842105263,0.1710660097389952,-0.5684210526315789,0.1710660097389952,1.0,17102,9,226,close
17957,1882,19,11,0.3244781783681214,0.4307228915662651,1.0,15,2,1.0,0.1395348837209302,0.2537610231174718,-0.6046511627906976,0.2537610231174718,0.75,17102,9,1527,close
17957,1882,19,11,0.9032258064516128,0.4307228915662651,0.3157894736842105,15,2,1.0,0.5,0.6316571022766239,0.0,0.6316571022766239,0.75,17102,9,1527,close
17957,1882,19,11,0.2618595825426945,0.4307228915662651,0.25,15,2,1.0,0.25,0.0060714285714285,-0.125,0.0060714285714285,0.75,17102,9,1527,close
17957,1882,19,11,0.3605313092979127,0.4307228915662651,0.1363636363636363,15,3,0.0,0.1428571428571428,0.2537610231174718,-0.6428571428571429,0.2537610231174718,0.75,2230,9,1527,open
17957,1882,19,11,0.3092979127134725,0.4307228915662651,1.0,15,3,1.0,0.1428571428571428,0.2537610231174718,-0.6428571428571429,0.2537610231174718,0.75,2230,9,1527,close
17957,1882,19,11,0.3244781783681214,0.4307228915662651,1.0,15,3,1.0,0.238095238095238,0.6316571022766239,-0.2976190476190476,0.6316571022766239,0.75,17102,9,1527,close
17957,1882,19,11,0.4045540796963947,0.4307228915662651,0.0871657754010695,15,2,0.0,0.5,0.2537610231174718,0.0,0.2537610231174718,0.75,17102,9,1527,close
17957,1882,19,11,0.8387096774193549,0.4307228915662651,1.0,15,3,1.0,0.2105263157894736,0.6316571022766239,-0.4210526315789473,0.6316571022766239,0.75,17102,9,1527,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
13727,1237,6,7,0.9387755102040816,0.4431818181818182,1.0,2,3,0.0,0.0833333333333333,0.2291872982021614,-0.6666666666666666,0.2291872982021614,-1.0,18452,0,604,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
12799,1169,11,11,0.6129032258064516,0.5909090909090909,0.6666666666666666,16,2,1.0,0.3780487804878049,0.1710660097389952,-0.2195121951219512,0.1710660097389952,1.0,18452,0,200,close
12799,1169,11,11,0.4919354838709677,0.5909090909090909,0.6,16,2,1.0,0.1894736842105263,0.1710660097389952,-0.5684210526315789,0.1710660097389952,1.0,18452,0,200,close
12799,1169,11,11,0.5725806451612904,0.5909090909090909,0.8,16,2,1.0,0.1894736842105263,0.1710660097389952,-0.5684210526315789,0.1710660097389952,1.0,18452,0,200,close
17957,1882,13,11,0.6222222222222222,0.5333333333333333,0.6,16,2,1.0,0.5416666666666666,0.2537610231174718,0.25,0.2537610231174718,1.0,18452,0,330,close
17957,1882,13,11,0.6666666666666666,0.5333333333333333,0.6666666666666666,16,2,1.0,0.3780487804878049,0.1710660097389952,-0.2195121951219512,0.1710660097389952,1.0,18452,0,330,close
17957,1882,13,11,0.4518518518518518,0.5333333333333333,0.6,16,2,1.0,0.1894736842105263,0.1710660097389952,-0.5684210526315789,0.1710660097389952,1.0,18452,0,330,close
17957,1882,13,11,0.5259259259259259,0.5333333333333333,0.8,16,2,1.0,0.1894736842105263,0.1710660097389952,-0.5684210526315789,0.1710660097389952,1.0,18452,0,330,close
21623,2601,3,11,0.9591836734693876,2.3076923076923075,0.6666666666666666,16,2,1.0,0.3780487804878049,0.1710660097389952,-0.2195121951219512,0.1710660097389952,1.0,18452,0,80,close
18345,1949,14,11,0.9705882352941176,0.6666666666666666,0.21875,16,3,1.0,0.3176470588235294,0.6316571022766239,-0.2313725490196078,0.6316571022766239,1.0,18452,0,867,close
21623,2601,16,11,0.8900523560209425,0.2527472527472527,0.5606060606060607,16,2,1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,0.0,18452,0,1274,close
21623,2601,16,11,0.6570680628272252,0.2527472527472527,0.5,16,3,-1.0,0.0,0.2537610231174718,-0.75,0.2537610231174718,0.0,13856,0,1274,open
21623,2601,16,11,0.9528795811518324,0.2527472527472527,0.603125,16,3,1.0,0.6790123456790124,0.2291872982021614,0.3950617283950617,0.2291872982021614,0.0,18452,0,1274,close
6742,475,22,11,0.5284431137724551,0.4265060240963855,0.5416666666666666,16,1,1.0,0.5416666666666666,0.2537610231174718,0.25,0.2537610231174718,1.0,16701,0,1763,close
6742,475,22,11,0.811377245508982,0.4265060240963855,1.0,16,2,1.0,0.2689655172413793,0.6316571022766239,-0.3655172413793103,0.6316571022766239,1.0,18452,0,1763,close
6742,475,22,11,0.7784431137724551,0.4265060240963855,1.0,16,2,1.0,0.25,0.2291872982021614,0.25,0.2291872982021614,1.0,18452,0,1763,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
17716,1812,4,14,0.4782608695652174,0.8484848484848485,0.4333333333333333,8,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,14545,1,3,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19237,2098,3,14,0.8,1.1891891891891893,1.0,8,3,1.0,0.2575757575757575,0.6316571022766239,-0.2954545454545454,0.6316571022766239,0.0,18093,1,463,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
15660,1489,43,23,0.9684418145956608,0.314540059347181,0.6363636363636364,9,3,-1.0,0.2689655172413793,0.6316571022766239,-0.3655172413793103,0.6316571022766239,-1.0,12489,0,2652,open
15660,1489,43,23,0.9789612097304404,0.314540059347181,1.0,9,2,-1.0,0.2,0.6316571022766239,-0.6,0.6316571022766239,-1.0,12489,0,2652,open
15660,1489,43,23,0.1689677843523997,0.314540059347181,0.6666666666666666,9,3,-1.0,0.6790123456790124,0.2291872982021614,0.3950617283950617,0.2291872982021614,-1.0,12489,0,2652,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
12799,1169,1,6,0.6330275229357798,1.2444444444444445,0.3469387755102041,2,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,14545,0,3,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
17716,1812,7,6,0.2741312741312741,0.3414634146341463,0.2222222222222222,2,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,14545,0,3,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
17716,1812,2,9,0.8726591760299626,0.3352941176470588,0.2428571428571428,3,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,14545,0,3,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
16654,1636,1,9,0.8674698795180723,0.6511627906976745,1.0,3,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,13483,0,64,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
17716,1812,6,6,0.2803347280334728,0.3566878980891719,0.5241935483870968,2,2,-1.0,0.5517241379310345,0.6316571022766239,0.1517241379310344,0.6316571022766239,-1.0,14545,0,3,open
6864,488,29,12,0.3740949316170555,0.2017259978425027,1.0,9,2,-1.0,0.125,0.2537610231174718,-0.75,0.2537610231174718,-1.0,3300,0,1017,open
6864,488,29,12,0.3813354786806114,0.2017259978425027,1.0,9,2,-1.0,0.4,0.6316571022766239,-0.2,0.6316571022766239,-1.0,3693,0,1017,open
6864,488,29,12,0.4770716009654063,0.2017259978425027,0.238095238095238,9,2,-1.0,0.4,0.6316571022766239,-0.2,0.6316571022766239,-1.0,3657,0,1017,open
6864,488,29,12,0.6323411102172164,0.2017259978425027,0.0462427745664739,9,2,-1.0,0.1428571428571428,0.2537610231174718,-0.3809523809523809,0.2537610231174718,-1.0,3693,0,1017,open
6864,488,29,12,0.666130329847144,0.2017259978425027,1.0,9,3,0.0,0.3127272727272727,0.2291872982021614,-0.24,0.2291872982021614,-1.0,3693,0,1017,open
6864,488,29,12,0.912308930008045,0.2017259978425027,1.0,9,2,-1.0,0.0,0.6316571022766239,-0.75,0.6316571022766239,-1.0,3602,0,1017,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
6864,488,13,12,0.8495867768595041,0.2833723653395784,0.106060606060606,9,2,-1.0,0.2689655172413793,0.6316571022766239,-0.3655172413793103,0.6316571022766239,-1.0,3693,0,278,open
6864,488,13,12,0.6165289256198347,0.2833723653395784,1.0,9,3,-1.0,0.2689655172413793,0.6316571022766239,-0.3655172413793103,0.6316571022766239,-1.0,3693,0,278,open
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
19865,2166,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,80,2,1.0,0.9565217391304348,0.6316571022766239,0.9130434782608696,0.6316571022766239,150.0,17755,731,1461,close
10242,931,2,10,0.6020942408376964,0.7040816326530612,1.0,6,2,0.0,0.2083333333333333,0.2291872982021614,-0.4479166666666667,0.2291872982021614,-1.0,14843,0,148,open
10242,931,2,10,0.8586387434554974,0.7040816326530612,1.0,6,3,-1.0,0.3176470588235294,0.6316571022766239,-0.2313725490196078,0.6316571022766239,-1.0,14843,0,148,open
10242,931,2,10,0.9109947643979056,0.7040816326530612,1.0,6,3,-1.0,0.3176470588235294,0.6316571022766239,-0.2313725490196078,0.6316571022766239,-1.0,14843,0,148,open
10242,931,2,10,0.9581151832460733,0.7040816326530612,1.0,6,3,-1.0,0.3176470588235294,0.6316571022766239,-0.2313725490196078,0.6316571022766239,-1.0,14843,0,148,open
17998,1884,6,12,0.3353293413173652,0.5212765957446809,1.0,9,2,0.0,0.2555555555555555,0.6316571022766239,-0.3222222222222222,0.6316571022766239,-1.0,14827,0,138,open
10242,931,14,12,0.4881889763779528,0.3253012048192771,0.6666666666666666,9,3,-1.0,0.3176470588235294,0.6316571022766239,-0.2313725490196078,0.6316571022766239,-1.0,14827,0,105,open
