F72,F25,F65,F68,F101,F104,F105,F94,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,category
12838,4226,6,24,0.8909774436090225,0.4545454545454545,0.6666666666666666,21,3,-0.5,0.45,0.0957247003602361,-0.1,0.0957247003602361,-1.0,9010,2,119,open
11455,3608,14,24,0.1981132075471698,0.2550335570469799,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-0.3333333333333333,4950,2,50,open
10273,3304,2,24,0.4520547945205479,1.096774193548387,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,2,135,open
10273,3304,19,24,0.3844155844155844,0.675,0.6867469879518072,21,1,1.0,0.5636363636363636,0.00039396490154065936,0.1272727272727272,0.00039396490154065936,1.0,9330,2,21,close
10273,3304,19,24,0.5194805194805194,0.675,0.3,21,1,1.0,0.5636363636363636,0.00039396490154065936,0.1272727272727272,0.00039396490154065936,1.0,9330,2,21,close
10273,3304,19,24,0.5688311688311688,0.675,0.8333333333333334,21,3,0.5,0.45,0.0957247003602361,-0.1,0.0957247003602361,1.0,9330,2,21,close
10273,3304,19,24,0.3896103896103896,0.675,1.0,21,3,1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,1.0,5624,2,21,close
10273,3304,19,24,0.1272727272727272,0.675,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9330,2,21,open
7725,2065,1,24,0.5892857142857143,0.53125,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,4879,2,53,open
10273,3304,4,24,0.3660714285714285,0.5166666666666667,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9648,2,12,open
10273,3304,40,24,0.0894160583941605,0.2189973614775725,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,2,531,open
7336,1831,25,24,0.3051948051948052,0.1826923076923076,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,4490,2,92,open
13509,4471,19,24,0.1330798479087452,0.4832214765100671,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10723,2,327,open
13326,4408,3,24,0.4111111111111111,0.58,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10480,2,130,open
11821,3734,5,24,0.205607476635514,0.4871794871794871,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,8975,2,179,open
11856,3757,21,24,0.7554744525547445,0.5838926174496645,0.8333333333333334,21,3,-0.5,0.45,0.0957247003602361,-0.1,0.0957247003602361,0.0,9010,2,264,open
11856,3757,21,24,0.1642335766423357,0.5838926174496645,1.0,21,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,0.0,9010,2,264,open
13761,4706,11,21,0.503448275862069,0.3984674329501915,0.0612244897959183,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,10701,3,665,open
12176,4100,14,21,0.4691689008042895,0.3086419753086419,0.1153846153846153,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,9330,3,29,open
12176,4100,14,21,0.3699731903485255,0.3086419753086419,0.0894097222222222,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,9330,3,29,open
12494,4163,7,21,0.6302521008403361,0.5409836065573771,0.6,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5624,3,62,open
12494,4163,7,21,0.8991596638655462,0.5409836065573771,0.875,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5624,3,62,open
7336,1831,10,21,0.8,0.1141304347826086,0.1428571428571428,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,4490,3,50,open
7336,1831,10,21,0.904,0.1141304347826086,0.2,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,4490,3,50,open
13679,4593,13,21,0.4491803278688525,0.3829787234042553,0.1363636363636363,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,10416,3,252,open
13679,4593,13,21,0.3049180327868852,0.3829787234042553,0.1363636363636363,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,10416,3,252,open
11821,3734,7,21,0.7448275862068966,0.859375,0.6,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5624,3,161,open
11821,3734,7,21,0.593103448275862,0.859375,0.8,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,8975,3,161,open
11856,3757,8,21,0.5263157894736842,0.4155844155844156,0.375,12,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5624,3,42,open
13761,4706,14,12,0.2523809523809524,1.48,1.0,7,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,0,154,open
13761,4706,17,12,0.1698841698841698,1.079646017699115,1.0,7,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,0,295,open
11952,3916,19,12,0.6013289036544851,0.4042553191489361,0.1244131455399061,7,2,1.0,1.0,0.0,1.0,0.0,1.0,7428,0,259,open
11540,3640,4,12,0.5689655172413793,0.92,1.0,7,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,10915,0,48,open
13654,4566,6,12,3.2658227848101267,1.76,0.6666666666666666,7,3,-0.5,0.45,0.0957247003602361,-0.1,0.0957247003602361,-1.0,10433,0,140,open
13654,4566,6,12,3.1012658227848102,1.76,0.8333333333333334,7,3,-0.5,0.45,0.0957247003602361,-0.1,0.0957247003602361,-1.0,10915,0,140,open
13654,4566,6,12,0.430379746835443,1.76,1.0,7,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,10915,0,140,open
12475,4159,27,22,0.1373239436619718,0.4457831325301205,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9629,0,405,open
8467,2550,32,22,0.1264367816091954,0.8428571428571429,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,0,428,open
13204,4316,13,22,0.2735849056603773,0.8958333333333334,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9319,0,77,open
7861,2146,13,22,0.231638418079096,0.5454545454545454,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,10915,0,233,open
8720,2638,18,22,0.2741116751269035,0.5648148148148148,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,0.0,10915,0,85,open
12420,4155,3,22,0.6271186440677966,1.125,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,10915,0,225,open
13761,4706,3,22,0.5555555555555556,1.238095238095238,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10915,0,58,open
12469,4159,4,22,0.4204545454545454,0.8333333333333334,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9623,0,219,open
5388,1044,14,22,0.2627737226277372,0.3855421686746988,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,9252,0,213,open
11856,3757,7,22,0.4365079365079365,0.8387096774193549,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9010,0,180,open
7041,1657,0,22,0.8518518518518519,3.4,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,11198,0,17,open
13405,4443,24,22,0.1731448763250883,0.256544502617801,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,10559,0,643,open
3223,176,15,22,0.1486068111455108,0.4947916666666667,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9752,0,404,open
11965,3920,7,22,0.2651515151515151,0.7611940298507462,1.0,17,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,9119,0,220,open
12475,4159,9,25,0.4822134387351778,0.7933884297520661,0.125,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,239,open
11427,3597,8,25,0.5130434782608696,0.4925373134328358,0.6,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,85,open
11427,3597,8,25,0.6869565217391305,0.4925373134328358,0.6,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,8581,136,85,open
13761,4706,7,25,0.4347826086956521,0.4716981132075472,0.3333333333333333,18,3,1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,1.0,5622,136,89,close
13761,4706,7,25,0.6956521739130435,0.4716981132075472,0.3055555555555556,18,3,1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,1.0,5622,136,89,close
13510,4471,15,25,0.2880562060889929,0.3705035971223021,0.25,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-0.3333333333333333,8742,136,179,open
13510,4471,15,25,0.4168618266978923,0.3705035971223021,0.7857142857142857,18,3,0.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-0.3333333333333333,10387,136,179,open
13510,4471,15,25,0.4098360655737705,0.3705035971223021,1.0,18,2,0.0,0.2666666666666666,0.4338654477991909,-0.4666666666666667,0.4338654477991909,-0.3333333333333333,298,136,179,close
13761,4706,7,25,0.782608695652174,0.4629629629629629,0.3333333333333333,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,91,open
13761,4706,7,25,0.5978260869565217,0.4629629629629629,0.3055555555555556,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,91,open
10273,3304,8,25,0.7272727272727273,0.4310344827586206,0.75,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,9010,136,80,open
10273,3304,8,25,0.5757575757575758,0.4310344827586206,0.75,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,80,open
13761,4706,9,25,0.8048780487804879,0.5470085470085471,0.6428571428571429,18,3,-1.0,0.2666666666666666,0.4338654477991909,-0.4666666666666667,0.4338654477991909,-1.0,5621,136,165,open
13405,4443,7,25,0.6580459770114943,0.2627118644067797,0.1458333333333333,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,220,open
13405,4443,7,25,0.4885057471264368,0.2627118644067797,0.0746031746031746,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,136,220,open
12598,4183,6,25,0.6611111111111111,0.6041666666666666,0.35,18,3,1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,1.0,5621,136,253,close
12598,4183,6,25,0.75,0.6041666666666666,0.25,18,3,1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,1.0,5621,136,253,close
13761,4706,9,25,0.5,0.6987951807228916,0.75,18,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,1731,136,210,open
13761,4706,11,17,0.4950980392156863,0.2638888888888889,1.0,10,3,-1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,-1.0,5621,10,248,open
3190,152,16,17,0.2150735294117647,0.2525773195876288,1.0,10,1,-1.0,0.5636363636363636,0.00039396490154065936,0.1272727272727272,0.00039396490154065936,-1.0,344,10,224,open
3190,152,16,17,0.8051470588235294,0.2525773195876288,1.0,10,3,-1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,-1.0,344,10,224,open
13761,4706,4,17,0.6818181818181818,1.1764705882352942,1.0,10,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,-1.0,10915,10,51,open
13761,4706,28,17,0.8316326530612245,0.2256532066508313,0.8620689655172413,10,3,-1.0,0.0909090909090909,0.4338654477991909,-0.8181818181818182,0.4338654477991909,0.6666666666666666,10513,10,856,open
13761,4706,28,17,0.7687074829931972,0.2256532066508313,0.9833333333333332,10,2,1.0,0.8,0.0957247003602361,0.6,0.0957247003602361,0.6666666666666666,9323,10,856,close
13761,4706,28,17,0.2738095238095238,0.2256532066508313,0.75,10,1,1.0,0.1538461538461538,0.4338654477991909,-0.6923076923076923,0.4338654477991909,0.6666666666666666,5621,10,856,close
13761,4706,28,17,0.9591836734693876,0.2256532066508313,0.9833333333333332,10,2,1.0,0.8,0.0957247003602361,0.6,0.0957247003602361,0.6666666666666666,9323,10,856,close
13761,4706,28,17,0.4863945578231292,0.2256532066508313,1.0,10,2,1.0,0.8,0.0957247003602361,0.6,0.0957247003602361,0.6666666666666666,10135,10,856,close
13761,4706,28,17,0.4710884353741497,0.2256532066508313,1.0,10,3,1.0,1.0,0.4338654477991909,1.0,0.4338654477991909,0.6666666666666666,2627,10,856,close
10182,3096,15,12,0.3817427385892116,0.2171428571428571,1.0,1,3,-1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,-1.0,5621,0,238,open
4850,945,1,15,0.5918367346938775,0.6296296296296297,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,5762,5,28,open
10828,3395,2,15,0.463768115942029,0.4634146341463415,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,7982,5,80,open
9281,2821,11,15,0.6923076923076923,0.1785714285714285,1.0,8,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,1.0,5622,5,24,close
4785,929,20,15,0.1246105919003115,0.4020618556701031,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,1939,5,231,open
7734,2076,1,15,0.6808510638297872,0.7391304347826086,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,4888,5,13,open
9736,2978,30,15,0.0934393638170974,0.2727272727272727,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,0.0,10723,5,557,open
10183,3096,30,15,0.2046783625730994,0.3681818181818181,1.0,8,3,0.0,0.8333333333333334,0.4338654477991909,0.6666666666666666,0.4338654477991909,1.0,8400,5,260,open
11246,3540,11,3,0.4310344827586206,0.2195121951219512,0.3,1,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-1.0,5622,3,176,open
6169,1298,5,48,0.6964285714285714,0.5813953488372093,0.2307692307692307,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,3323,0,2,open
12591,4183,6,48,0.4838709677419355,0.3555555555555555,0.1842105263157894,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,157,open
13384,4438,5,48,0.4691358024691358,0.8378378378378378,0.1,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,206,open
7485,1953,5,48,0.6373626373626373,0.5,0.1333333333333333,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,3524,0,71,open
8455,2537,5,48,0.7526881720430108,1.0526315789473684,0.5,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5609,0,69,open
4881,951,5,48,0.6194690265486725,0.4444444444444444,0.1052631578947368,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,1444,0,83,open
9344,2834,5,48,0.7241379310344828,0.775,0.4,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,64,open
8465,2550,5,48,0.6938775510204082,0.62,0.1818181818181818,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,46,open
3629,409,9,48,0.40625,0.5925925925925926,0.1481481481481481,35,1,1.0,0.5636363636363636,0.00039396490154065936,0.1272727272727272,0.00039396490154065936,1.0,5619,0,208,close
7868,2149,5,48,0.5874125874125874,0.4320987654320987,0.0606060606060606,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5022,0,90,open
9736,2978,5,48,0.6037735849056604,0.6111111111111112,1.0,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,953,0,222,open
7064,1663,6,48,0.4262295081967213,0.3698630136986301,1.0,35,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,5016,0,105,open
9736,2978,5,48,0.544,0.3888888888888889,0.1290322580645161,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,10382,0,182,open
6590,1357,7,48,0.419753086419753,0.2844036697247706,0.088235294117647,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,3744,0,3,open
10346,3322,4,48,0.4962406015037593,0.3068181818181818,0.0857142857142857,35,3,1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,1.0,7500,0,118,close
4871,948,5,48,0.6410256410256411,0.6271186440677966,0.1052631578947368,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,9739,0,110,open
7843,2145,5,48,0.6037735849056604,0.5925925925925926,0.2105263157894736,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,36,open
9736,2978,5,48,0.6481481481481481,0.6428571428571429,0.1111111111111111,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,10382,0,114,open
3629,409,5,48,0.6981132075471698,0.9333333333333332,0.2222222222222222,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,10320,0,200,open
12166,4058,5,48,0.5779816513761468,0.5,0.2142857142857142,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,171,open
12166,4058,5,48,0.5688073394495413,0.5,0.1428571428571428,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,171,open
6607,1361,5,48,0.5725190839694656,0.3717948717948718,0.0625,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,3696,0,6,open
7216,1742,4,48,0.6647727272727273,0.5510204081632653,0.234375,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,4370,0,2,open
8901,2735,5,48,0.6571428571428571,0.6862745098039216,0.1333333333333333,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,8929,0,133,open
8423,2475,5,48,0.6589147286821705,0.6615384615384615,0.1304347826086956,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,58,open
8720,2638,11,48,0.5929203539823009,0.4154589371980676,0.8947368421052632,35,1,0.0,0.5636363636363636,0.00039396490154065936,0.1272727272727272,0.00039396490154065936,-0.3333333333333333,3654,0,634,close
8720,2638,11,48,0.6312684365781711,0.4154589371980676,0.0727272727272727,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-0.3333333333333333,5619,0,634,open
8720,2638,11,48,0.4129793510324483,0.4154589371980676,0.0526315789473684,35,3,0.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-0.3333333333333333,10382,0,634,open
8458,2540,5,48,0.7228915662650602,0.7631578947368421,0.5,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5612,0,14,open
8455,2537,5,48,0.7415730337078652,0.9210526315789472,0.5,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5609,0,57,open
4521,773,5,48,0.7011494252873564,0.5652173913043478,0.3636363636363636,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,1675,0,2,open
4521,773,5,48,0.7011494252873564,0.5652173913043478,0.3636363636363636,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,1675,0,2,open
10004,3042,5,48,0.7222222222222222,0.825,0.4,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,5619,0,68,open
11856,3757,5,48,0.5952380952380952,0.7719298245614035,0.2307692307692307,35,3,-1.0,0.05,0.4338654477991909,-0.8833333333333333,0.4338654477991909,-1.0,3558,0,118,open
7736,2089,7,4,0.6276595744680851,0.1342281879194631,1.0,1,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,2688,0,39,open
9655,2947,52,32,0.9965156794425089,0.945137157107232,0.6666666666666666,10,3,-1.0,0.1707317073170731,0.4338654477991909,-0.6341463414634146,0.4338654477991909,-0.5,668,5,790,open
9655,2947,52,32,0.2078977932636469,0.945137157107232,0.3571428571428571,10,2,1.0,1.0,0.1022534013605442,1.0,0.1022534013605442,-0.5,5874,5,790,close
9655,2947,52,32,0.3658536585365853,0.945137157107232,1.0,10,3,-1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,-0.5,10915,5,790,open
9655,2947,52,32,0.2880371660859466,0.945137157107232,1.0,10,3,-1.0,0.2142857142857142,0.4338654477991909,-0.5535714285714286,0.4338654477991909,-0.5,10915,5,790,open
13761,4706,5,32,0.6637168141592921,2.090909090909091,0.6666666666666666,10,3,-1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,-1.0,5619,5,29,open
13761,4706,5,32,0.5132743362831859,2.090909090909091,0.5,10,2,-1.0,0.1,0.1128856990099961,-0.8,0.1128856990099961,-1.0,10520,5,29,open
10182,3096,39,32,0.3757094211123723,0.4317343173431734,0.2666666666666666,10,3,-1.0,0.2666666666666666,0.4338654477991909,-0.4666666666666667,0.4338654477991909,0.3333333333333333,7428,5,1040,open
10182,3096,39,32,0.7060158910329172,0.4317343173431734,1.0,10,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.3333333333333333,10915,5,1040,open
10182,3096,39,32,0.753688989784336,0.4317343173431734,1.0,10,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.3333333333333333,10915,5,1040,open
13761,4706,3,60,0.7142857142857143,0.52,1.0,15,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,10915,14,225,open
10182,3096,15,60,0.9807692307692308,0.5,0.25,15,2,1.0,1.0,0.1022534013605442,1.0,0.1022534013605442,1.0,10502,14,645,close
11965,3920,8,60,0.5510204081632653,0.2718446601941747,0.9230769230769232,15,3,-1.0,0.125,0.4338654477991909,-0.75,0.4338654477991909,-1.0,10543,14,196,open
10900,3407,3,60,0.9125,0.7948717948717948,0.2037037037037037,15,2,-1.0,0.8,0.0957247003602361,0.6,0.0957247003602361,-1.0,10571,14,92,open
13707,4688,2,60,0.6814159292035398,0.53125,1.0,15,2,-1.0,0.1538461538461538,0.4338654477991909,-0.6923076923076923,0.4338654477991909,-1.0,10322,14,132,open
9398,2845,11,60,0.6538461538461539,0.5222929936305732,0.3461538461538461,15,3,-1.0,0.5,0.4338654477991909,0.0,0.4338654477991909,-1.0,5874,14,231,open
5918,1252,3,60,0.8170731707317073,0.945945945945946,0.1666666666666666,15,3,1.0,0.0909090909090909,0.4338654477991909,-0.8181818181818182,0.4338654477991909,1.0,3072,14,4,close
6455,1334,3,60,0.5432098765432098,0.8717948717948718,0.8,15,3,-1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,0.3333333333333333,1755,14,67,open
6455,1334,3,60,0.7283950617283951,0.8717948717948718,0.5294117647058824,15,3,1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,0.3333333333333333,1755,14,67,close
6455,1334,3,60,0.9506172839506172,0.8717948717948718,0.5,15,3,1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,0.3333333333333333,3609,14,67,close
6455,1334,2,60,0.6527777777777778,0.7777777777777778,0.8181818181818182,15,3,1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,1.0,1755,14,19,close
6455,1334,2,60,0.875,0.7777777777777778,0.5294117647058824,15,3,1.0,0.5,0.00039396490154065936,0.0,0.00039396490154065936,1.0,1755,14,19,close
4849,945,6,60,0.7364864864864865,0.4962962962962963,0.1666666666666666,15,2,-1.0,0.75,0.0957247003602361,0.5,0.0957247003602361,-1.0,97,14,324,open
4849,945,6,60,0.8198198198198198,0.4962962962962963,1.0,15,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,2003,14,324,open
