,F23,F25,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F61,F62,F64,F65,F66,F67,F68,F69,F70,F72,F73,F74,F77,F79,F83,F84,F88,F94,F95,F101,F102,F103,F104,F105,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,category
F42,-0.0975134461653612,-0.016284112243623194,0.00803229985955928,0.09920305638269787,0.10376011339541305,0.07589064249746304,0.10336215183803169,0.0984214120778942,0.12171925225192655,0.9934343881551558,1.0,0.9860652295937289,0.9944178692081987,0.9923873747913112,0.3160101738586132,0.17335307106217568,-0.05834931000735377,0.9868410425001379,0.16876862321749997,0.9888356724011649,0.2421632690228368,0.9816002829433278,-0.005013463106311007,0.11165113762012303,-0.01348873664744224,,-0.09419093746169512,0.11165113762012303,-0.10968330740203397,-0.09406605797315633,-0.24278179657858784,0.09211470077912128,0.9870651966074956,-0.017508211190864396,0.004548143922496806,0.10830869083709115,0.07882413702695039,-0.14244380549320082,0.07599452203280001,-0.06015761226973804,-0.061669692912081214,0.0771939689610576,0.031406249407987724,0.9870651966074945,-0.01750821119086441,-0.09920732994851429,0.001935619437326983,0.005717887506426216,0.024826953072632146,0.004790375665814764
F43,-0.09386398201514012,0.005513001481082032,-0.005261991182091306,0.10012149510693483,0.10003129279413307,0.08869877849648855,0.10476699758517753,0.09968893304663244,0.12980414093774667,0.9886189451226399,0.9860652295937287,1.0,0.9902203975559228,0.9882771848837827,0.328929147532226,0.1970345205102112,-0.07003111828232814,0.9879655085764354,0.1965989721546305,0.9892942902049744,0.2524697283899085,0.9829936900911153,-0.013021251300293515,0.14016712304176596,0.0037973349277039326,,-0.09189793129395016,0.14016712304176596,-0.13467562495765703,-0.09175638000029517,-0.23772348054818257,0.11989488941435755,0.979371185639351,-0.040424022566523395,-0.004762037410465009,0.12917851625940108,0.10426597132011453,-0.13555129896147966,0.08152194301839248,-0.05921343272845995,-0.060112434720091625,0.06314961897325985,0.028501393126706076,0.9793711856393496,-0.040424022566523506,-0.12422099226361923,0.004420254293049506,0.007103037151007688,0.027014464693260427,0.005355185454329686
F44,-0.09796119058948305,-0.027055995474073457,0.00958870436056912,0.10699618377392589,0.10110097724380178,0.07883580761493555,0.11058426772178515,0.10697453203987303,0.13361529116952256,0.9999127611295925,0.9944178692081986,0.9902203975559228,0.9999999999999998,0.9997914620169669,0.3904306884181403,0.1762550118314706,-0.0697361612982266,0.982577080276018,0.17280341559518336,0.9847857806998866,0.24496142258004477,0.9768769876894793,-0.010654694525017534,0.11077060767386483,-0.022445692246517806,,-0.09891401565236865,0.11077060767386483,-0.1305255411621352,-0.09877230004776771,-0.2343168529554368,0.0862721298537475,0.9784020086535042,-0.04079680406303629,0.0031540979496601923,0.10877880889319798,0.08245896553791657,-0.13366821672793966,0.07691435048176977,-0.05956518966147263,-0.05574427753540406,0.07222825218373859,0.027318206938218233,0.9784020086535048,-0.04079680406303625,-0.12013591603280543,-0.008184604117111154,0.0015421247869055726,0.02388249824286925,0.0011753693516097549
F45,-0.09817149098894447,-0.031218484431723682,0.010974699966540965,0.10853945836969173,0.10058950733704404,0.07837207909512595,0.11195010357505074,0.10866715930240244,0.13550189316817077,0.9999611506794676,0.9923873747913111,0.9882771848837828,0.9997914620169668,1.0,0.40600166793708786,0.1747503896322129,-0.07133975363080532,0.979694640314195,0.17124334781126696,0.9820012288186667,0.2443547043269318,0.9738771559122099,-0.011318986457406595,0.10812802831453688,-0.025841240750178154,,-0.10001011697702664,0.10812802831453688,-0.13317252274320143,-0.09986605416427803,-0.2323154825217301,0.08257868840591581,0.9751956319128856,-0.04433985074500443,0.00355382894883754,0.10705303802213924,0.0811588850597111,-0.13192306695226746,0.07655388051068383,-0.059392156502676305,-0.054386588747593875,0.07204193988579424,0.026545402032242166,0.9751956319128874,-0.04433985074500435,-0.12282036439121866,-0.010716842396198844,0.0004600493690908279,0.023447701776948646,0.00028860552858605036
F46,-0.029334245125204165,-0.20893985680015328,0.05247831300920764,0.1332245337573034,0.04337082424704152,0.041790693094118044,0.1287583740277419,0.13946719663379065,0.18555385166148525,0.39976615933823456,0.3160101738586132,0.328929147532226,0.39043068841814027,0.4060016679370878,1.0,0.0538180425374223,-0.048638385445578344,0.3009583243381114,0.0641738287254353,0.3053662731169417,0.07575216981890305,0.30420184236267656,-0.028682916361042865,-0.09317914967507038,-0.15513034588646776,,-0.14595565734263122,-0.09317914967507038,-0.10548520676648954,-0.1458548957777839,-0.16292627572254878,-0.15297638104263142,0.28988199398841424,-0.08634717632138861,-0.006449652302645531,0.008244223419431995,0.0395481576820446,-0.011340938633287723,-0.01677140675373011,-0.03244330706772253,-0.005488591207542954,-0.0014544441567767817,-0.04178828138653041,0.28988199398841397,-0.08634717632138865,-0.10312143962088331,-0.13285296535311447,-0.05279408084127086,-0.02468190690952315,-0.04451250155766106
F61,0.08194080569306746,0.18093376576917644,0.015498635738873843,0.10197969175875646,0.10283247881613343,0.04685980783107915,0.10405897153823378,0.10146732315096013,0.14865134189910859,0.17473880464750374,0.17335307106217565,0.19703452051021117,0.1762550118314706,0.1747503896322129,0.05381804253742229,1.0,0.0403473370114572,0.18579285406231708,0.6219823503543754,0.18345451219766754,0.23024682302620117,0.18288079982429326,0.09391594489769779,0.5896487435723403,0.19700432551968886,,-0.2636726579079841,0.5896487435723403,-0.07324634183261675,-0.2635495954127368,-0.05715384306219204,0.5146861279880797,0.1773555083668563,0.22188535254442493,-0.14622502208214075,0.5536717846394426,0.6301630386085256,0.09124521131001716,0.04197492747244305,0.036454712847776426,-0.10520256337121472,-0.08065589572224338,-0.1098967705213685,0.17735550836685618,0.22188535254442424,-0.05940804118686871,0.0058307618386112285,-0.05957201382493119,0.009379395060085378,-0.0394330787037541
F62,0.09170384626243988,-0.023098106741861545,0.25809451518796495,0.05323924864453796,0.06769235497805767,-0.03976274004978477,0.05123490120508535,0.05190739915154606,0.024222381646071826,-0.07044608890253115,-0.05834931000735377,-0.07003111828232814,-0.0697361612982266,-0.07133975363080532,-0.04863838544557836,0.0403473370114572,1.0,-0.04852114883926514,0.016649061909281948,-0.050747306186058536,-0.004374693947164751,-0.046559627469270906,0.7987403170906698,-0.04048289019134889,-0.01342186963700903,,-0.06516735070335473,-0.04048289019134889,0.18842800878345933,-0.06521225533687702,-0.04346549136260752,-0.04055437651056526,-0.03698575074475225,0.15883961291126097,0.03381548861934314,0.123430040963899,0.033977718460426166,-0.16898548676678815,-0.451900251722059,0.3496468758138849,-0.28478759051339336,0.054177367555403505,-0.07306307609539932,-0.03698575074475228,0.15883961291126059,0.18396238113618074,-0.052404928505524175,-0.05970679561465928,-0.1480853328678735,-0.042492236556815055
F64,-0.09109151235857021,-0.008015460377054254,-0.006947587863603594,0.09634673652775304,0.10062885862551886,0.08332592463319066,0.10097717240519098,0.09559851852011582,0.12158128245902416,0.9807018621365953,0.9868410425001377,0.9879655085764354,0.9825770802760179,0.979694640314195,0.3009583243381114,0.18579285406231705,-0.04852114883926514,1.0,0.19027935005586957,0.999635586118711,0.2536609249051935,0.9981803894544027,-0.004096875860360253,0.11914368114185712,-0.004093342344954246,,-0.09540041060482442,0.11914368114185712,-0.09490216284575109,-0.09528231547993622,-0.27562609605652816,0.1009362589294607,0.9973777617247825,0.014260966004840182,-0.0032725753880828326,0.1351087578347408,0.09689889312608806,-0.16053896848397214,0.07853375588773095,-0.05424190157000985,-0.06772242444785158,0.07206964476620924,0.027757415395838272,0.9973777617247803,0.014260966004840094,-0.08483154497243431,0.014385511809688854,0.010682756533895166,0.027977099025935055,0.008834973447405237
F65,0.07856563000957094,0.10498375915216261,-0.0026969561422222595,0.11538751942914893,0.1267144251975873,-0.010446078227946869,0.11445846194780879,0.11402045030565067,0.2764511581574659,0.17115287520344627,0.16876862321749997,0.1965989721546305,0.17280341559518336,0.17124334781126696,0.0641738287254353,0.6219823503543755,0.016649061909281948,0.19027935005586954,1.0,0.19011087053207623,0.42978404998667535,0.19178574298297385,0.06562167886937424,0.14213145320144516,0.09487573348981802,,-0.32939824336652657,0.14213145320144516,-0.0348509370001998,-0.32931817035448646,-0.1114931316128659,0.11308875845698714,0.1747680782845856,0.39165663452058375,-0.12452505567578337,0.8407193247167306,0.8686850774238846,0.0409017508556375,0.06433354659476885,-0.036532462757109016,-0.0360494238316186,-0.06745763729018611,-0.070688598688436,0.17476807828458552,0.3916566345205836,-0.029024995944695788,0.027472870316439867,-0.008679724768048156,0.020518753907156646,-0.007219551837185786
F66,-0.09178420337493651,-0.013040492740876273,-0.006765412424382674,0.09710576193383175,0.1012948251242769,0.08336531631698087,0.10172583780482364,0.09636128359819784,0.12323252554065008,0.9829872900236024,0.9888356724011648,0.9892942902049745,0.9847857806998866,0.9820012288186666,0.3053662731169417,0.18345451219766756,-0.050747306186058536,0.9996355861187108,0.19011087053207623,1.0,0.25165891459234524,0.9983330543731657,-0.00611509901429635,0.11258285930661091,-0.009947991499618163,,-0.09799516460979686,0.11258285930661091,-0.09780129450033898,-0.09787428814471001,-0.2736899959696394,0.09500137468674116,0.9967036515689482,0.00982691780643177,-0.002979953313769081,0.13061023995294813,0.09513110747174623,-0.15595710198345172,0.07937980921193392,-0.05519516788457785,-0.06761011045630991,0.07071861761145758,0.02763368266538778,0.99670365156895,0.0098269178064317,-0.08759959232747848,0.010828462673170988,0.009333559543010808,0.02767701813879519,0.007685693334717467
F67,0.08357954548810924,-0.09069943103602997,-0.03233814497635263,0.2221896730599344,0.2422090008370929,0.08007848370699219,0.22653738309612403,0.21969339070792387,0.38663552340376905,0.2443215024787887,0.2421632690228368,0.25246972838990844,0.24496142258004477,0.2443547043269318,0.07575216981890305,0.23024682302620114,-0.004374693947164751,0.2536609249051935,0.42978404998667535,0.25165891459234524,0.9999999999999998,0.2539186236869729,0.03916287753058357,-0.029555823490404812,-0.0942194065476845,,-0.2105090823493839,-0.029555823490404812,-0.08701872752212574,-0.2104590408842048,-0.09140557113242259,-0.05382514903443322,0.24550913646902195,0.21661159045969486,-0.029241545087021478,0.6200495582754837,0.4824237433537991,-0.09764548742124056,0.16629365437230395,-0.09483986627044574,-0.011889159833131427,-0.011566566337286335,-0.07823896981706276,0.24550913646902178,0.21661159045969505,-0.08973106572915121,0.05972823630653802,-0.033765781940707146,0.02116465963626975,-0.026786355738627417
F68,-0.09020466914745395,-0.01828118229951008,-0.01116136609224814,0.09663732410776557,0.10102582028089012,0.08432071186015098,0.10133426804768497,0.09587974813084077,0.12433174213239101,0.9749227118879518,0.9816002829433277,0.9829936900911153,0.9768769876894794,0.97387715591221,0.30420184236267656,0.18288079982429323,-0.04655962746927091,0.9981803894544028,0.19178574298297388,0.9983330543731657,0.2539186236869729,1.0,-0.006214074476069097,0.1017473628152435,-0.015059152007661811,,-0.10170715701908233,0.1017473628152435,-0.09168023326150256,-0.10158741542151553,-0.2902230840427806,0.08572402727750672,0.9950771584022257,0.017565192482038357,-0.004391304994600579,0.1321126958538488,0.09501627967484515,-0.16251006107411833,0.08175924528972596,-0.05277624576932486,-0.06847747129394742,0.07293815226059834,0.030715782240373003,0.9950771584022244,0.017565192482037965,-0.08179968939323466,0.029070441854793273,0.017043815649093765,0.035310155486514776,0.013996519067235171
F69,0.0578303842230502,0.008978882834524516,0.2595300903813453,0.07978397308718187,0.09679578313256532,-0.020207644945798083,0.07893348750999377,0.07814120518498384,0.047479554413321454,-0.010873409608391558,-0.005013463106311006,-0.013021251300293513,-0.010654694525017536,-0.011318986457406593,-0.02868291636104287,0.09391594489769779,0.79874031709067,-0.004096875860360253,0.06562167886937426,-0.00611509901429635,0.039162877530583576,-0.006214074476069097,1.0,0.016418206159768193,0.013928543580462823,,-0.10778517045059349,0.016418206159768193,0.09702700296781992,-0.10775728115917389,-0.02178196966706961,0.014499402511278596,0.0028934029274553974,0.06672546992797246,0.03732360946161744,0.1591714055398363,0.10101602718671747,-0.07917195358715612,-0.3261325438021516,0.2953877367148286,-0.17809110966868505,0.05132731836921109,-0.06594408775486764,0.0028934029274553965,0.06672546992797217,0.09275435940853782,-0.035406047463138156,-0.05464967097000522,-0.10916093548124689,-0.031158571041803237
F70,-0.10167725075367826,0.4057447419841689,-0.024765713423482924,0.010583404429216991,0.013118179778096779,0.015816534787902396,0.011643467883108459,0.01034435564147876,-0.04731508935467953,0.10843490098003149,0.11165113762012303,0.14016712304176596,0.11077060767386483,0.1081280283145369,-0.09317914967507036,0.5896487435723403,-0.04048289019134889,0.11914368114185711,0.14213145320144513,0.1125828593066109,-0.029555823490404816,0.1017473628152435,0.016418206159768193,0.9999999999999999,0.40794789695208067,,0.16367812020629913,0.9999999999999999,-0.05468223223546362,0.16373080800608233,0.0967965440303136,0.9490730046824597,0.1143455337116712,0.019868251260070042,-0.12478622858534295,0.12325963318986255,0.10946863622870745,-0.014522880856809896,0.03082809881934488,0.006287291949428225,-0.09769935690849191,-0.055733523297963765,-0.005568191890756326,0.11434553371167124,0.01986825126006971,-0.043798860728963086,0.031009460368185825,0.012389812164038175,0.029239897836511795,0.015077421251282861
F72,-0.02534892565710094,0.947234361033747,-0.062325702544510274,-0.1338558308414616,-0.10403412904786802,0.10515400235844304,-0.12415116862190616,-0.13553430575484432,-0.1305006685974853,-0.024970212565018003,-0.013488736647442238,0.003797334927703933,-0.022445692246517806,-0.025841240750178154,-0.15513034588646776,0.19700432551968888,-0.01342186963700903,-0.004093342344954246,0.09487573348981801,-0.009947991499618163,-0.0942194065476845,-0.015059152007661811,0.013928543580462822,0.40794789695208067,0.9999999999999999,,0.11156717747780269,0.40794789695208067,0.14921475422174468,0.11151849743987786,0.12403726814811461,0.40209657979964697,-0.0040158667953502265,0.20407040247230204,-0.036753813448295126,0.13740373813930062,0.11421761538671682,-0.029889299057870217,0.010772797882929891,0.05420784014124689,0.0017980936033520037,-0.01904837336460154,-0.006466709683975276,-0.004015866795350238,0.20407040247230152,0.15558708086407538,0.04623612375617475,0.08719720934064165,0.020128665313965028,0.06732851074820284
F73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F74,-0.29625923047989766,0.16435244833251672,-0.1241213894977016,-0.10014690080341572,-0.11656849626350571,-0.09101317924234029,-0.1060202556839244,-0.09845960986300334,-0.18394961198956822,-0.09964422757352907,-0.09419093746169512,-0.09189793129395016,-0.09891401565236865,-0.10001011697702664,-0.14595565734263122,-0.2636726579079841,-0.06516735070335473,-0.09540041060482442,-0.32939824336652657,-0.09799516460979686,-0.2105090823493839,-0.10170715701908231,-0.10778517045059349,0.16367812020629913,0.1115671774778027,,1.0,0.16367812020629913,0.07351642718898027,0.9999997096383755,0.23455905823826906,0.20855350160798172,-0.09246876188320981,-0.09007022920827513,0.13796560270374575,-0.3179313636704356,-0.3504589013748053,-0.06200253382181835,0.01460394488665795,-0.04269612060441608,-0.02852603572600773,0.009332221450600864,0.24655161839658155,-0.0924687618832098,-0.09007022920827498,0.07047390443148911,0.08433988892876351,0.21978774434632334,0.13356640380965543,0.18108334703182086
F77,-0.10167725075367826,0.4057447419841689,-0.024765713423482924,0.010583404429216991,0.013118179778096779,0.015816534787902396,0.011643467883108459,0.01034435564147876,-0.04731508935467953,0.10843490098003149,0.11165113762012303,0.14016712304176596,0.11077060767386483,0.1081280283145369,-0.09317914967507036,0.5896487435723403,-0.04048289019134889,0.11914368114185711,0.14213145320144513,0.1125828593066109,-0.029555823490404816,0.1017473628152435,0.016418206159768193,0.9999999999999999,0.40794789695208067,,0.16367812020629913,0.9999999999999999,-0.05468223223546362,0.16373080800608233,0.0967965440303136,0.9490730046824597,0.1143455337116712,0.019868251260070042,-0.12478622858534295,0.12325963318986255,0.10946863622870745,-0.014522880856809896,0.03082809881934488,0.006287291949428225,-0.09769935690849191,-0.055733523297963765,-0.005568191890756326,0.11434553371167124,0.01986825126006971,-0.043798860728963086,0.031009460368185825,0.012389812164038175,0.029239897836511795,0.015077421251282861
F79,-0.007635943984970069,0.11778026310462035,-0.10711692898337857,-0.0019636523577445234,0.007815642858466233,-0.05105589516469629,-0.004491525840549292,-0.0026980952739020002,-0.055134138167200544,-0.13155871876331154,-0.10968330740203397,-0.13467562495765703,-0.13052554116213522,-0.13317252274320143,-0.10548520676648952,-0.07324634183261675,0.18842800878345933,-0.09490216284575109,-0.0348509370001998,-0.09780129450033898,-0.08701872752212574,-0.09168023326150257,0.09702700296781992,-0.05468223223546362,0.14921475422174468,,0.07351642718898026,-0.05468223223546362,1.0,0.07331512914367991,0.041694563644682006,-0.012326783025191709,-0.07472368590483212,0.5648707453873725,0.08736693813295644,0.06971753413665537,-0.04992577863131786,-0.1907656457521036,-0.08054675343703852,0.1502126572817236,-0.010342677610128272,0.024813901779913366,-0.014118046851031392,-0.07472368590483218,0.5648707453873718,0.9981753223281977,-0.0939030893122282,-0.03851024916587194,-0.17957038967394884,-0.02205670550954848
F83,-0.2962263515180398,0.16431674975690977,-0.12411568681291717,-0.10009956823200643,-0.1165141001578863,-0.09096835186141897,-0.10597007988661519,-0.09841302173519631,-0.18386007803581098,-0.09950146486923798,-0.09406605797315633,-0.09175638000029517,-0.09877230004776771,-0.09986605416427803,-0.14585489577778393,-0.2635495954127368,-0.06521225533687704,-0.09528231547993622,-0.32931817035448646,-0.09787428814471001,-0.21045904088420478,-0.10158741542151553,-0.10775728115917389,0.16373080800608233,0.11151849743987786,,0.9999997096383755,0.16373080800608233,0.07331512914367992,1.0,0.23455064860770175,0.20858398734905514,-0.09236373962866376,-0.0903182374577605,0.1379673810982365,-0.3178911930050004,-0.350294407315735,-0.061815537764006334,0.014650840216336256,-0.04267998534202821,-0.028510737216913187,0.009324109618259007,0.24653019092942427,-0.09236373962866355,-0.09031823745776016,0.07027609588879513,0.08434954068023907,0.21973650301023556,0.133561991450849,0.18103985488018187
