,F23,F25,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F61,F62,F64,F65,F66,F67,F68,F69,F70,F72,F73,F74,F77,F79,F83,F84,F88,F94,F95,F101,F102,F103,F104,F105,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,category
F42,0.006711126612588024,0.08150065300493978,-0.04873906447629398,0.23243522650040996,0.2426517670337099,0.2052931778406594,0.23760278682086325,-0.23375642053403642,0.2570897286003979,0.8188823911181188,1.0,0.5693253009650626,0.9713638509637015,-0.825271374976137,0.04746817710322984,0.1773660643007019,-0.028855305399924744,0.2523584005711293,-0.07674754019595659,0.5611393245941366,0.18814920179547712,0.4133185157829451,-0.02128187980285733,-0.14757991294606723,0.08985593316522093,0.012978276884108773,-0.008901906058217154,-0.14757991294606734,0.045240418317601325,-0.29436918136240775,0.2181687299120711,-0.15712724404802733,-0.17632909517325437,-0.02735566285151574,0.041832654408236775,0.14043503329124052,0.08531389282163894,-0.036783402096577406,0.01891898263211749,0.026647651131413916,-0.0018191394864183928,-0.06839108569303363,0.2125888132659284,-0.17632909517325496,-0.027355662851514573,0.045235078897573215,0.14722005096504376,0.04939288815618424,0.08969856305557643,0.04085343610395602
F43,-0.010654920731405318,0.4719774600889742,-0.16682465746793226,0.7075430927368895,0.7518119261262031,0.7507395868821188,0.755120282031335,-0.7294745074503143,0.6213518675617999,0.6241715797754313,0.5693253009650626,1.0,0.6518008188810005,-0.31442558618519206,-0.20382774600953013,0.3006876634927307,-0.023089037240150805,0.8907606204992413,-0.08836640992014376,0.9115731197975413,0.7380943183530889,0.9427100519517881,-0.005996313449796829,-0.014478384733786485,0.4977391257552063,0.018624681670030577,0.08083620297814272,-0.014478384733786483,0.28046482001065304,-0.33676106559669183,-0.20370949303879446,-0.038797116236028814,-0.20578897363351417,0.37743663143701967,-0.05013189536139278,0.6732113640245767,0.564066853458803,-0.17147397870499803,0.06460338657919351,-0.04785423347595382,-0.08560307022271378,0.012231766654174865,0.31839405091994183,-0.20578897363351398,0.377436631437021,0.2804508747070372,0.5308853704161414,0.17793754226882894,0.2329959813233507,0.15248357719307903
F44,-0.018996034671619928,0.10125095531459931,-0.1215161430146351,0.3097244815154574,0.30954751677666836,0.27999024216289753,0.309040985762644,-0.2927301793581847,0.30650835998274656,0.9293798743701615,0.9713638509637015,0.6518008188810005,1.0,-0.6698445230306289,0.10469168047969532,0.18574906342410571,-0.006506313052438335,0.35094542353072716,0.018635319138698706,0.6896134390226005,0.26357375523376286,0.5338891596390976,0.000655641072448394,-0.09436018608373326,0.11388793580813451,0.0065823637158306195,-0.06020726799265566,-0.09436018608373321,0.0861840356347078,-0.2594240335584617,0.16817860943530982,-0.10596185658053331,-0.2306627857615211,0.05793011988951733,0.02496732181828045,0.24990151818031228,0.2001536955205597,-0.06801892012421393,0.03644123962148876,0.014587711480286794,-0.04339338363893603,-0.04075263246684905,0.21143183352944314,-0.23066278576152127,0.05793011988951821,0.08618937510871091,0.18382987838711512,0.05760077183838846,0.09269297980346315,0.04771508581453453
F45,-0.06961563445879594,-0.07353766782611923,-0.1315531815551748,-0.059864623815701276,-0.10026715554980101,-0.05497898728720579,-0.08560699606178652,0.11157228582877798,-0.13575369083387748,-0.3516633534759991,-0.825271374976137,-0.31442558618519206,-0.6698445230306289,0.9999999999999998,0.14742167013850443,-0.14127614619528184,0.08068530722283516,-0.04522347330144687,0.311937678129146,-0.1763383933054861,-0.03978524059192271,-0.10308758103013026,0.07201958421041757,0.2385938587101782,-0.07183552829044293,-0.028029954163610666,-0.13935216795913008,0.2385938587101782,0.034252187767447886,0.3370588172962956,-0.244596687377158,0.24325231906822106,0.007105997134535531,0.1832134765535852,-0.06414517993474353,0.090060518078,0.15702572285688968,-0.030970363142724527,0.023237333565393755,-0.04189945187586483,-0.09392675599585207,0.11546223457356702,-0.1921423572373753,0.007105997134535524,0.18321347655358478,0.034285551392001984,-0.08233069553139868,-0.038174825652379604,-0.08677615452626454,-0.032179405589998114
F46,-0.025438622541736497,-0.31596911474005573,-0.20427501828122557,-0.15419089331938965,-0.23045486226328998,-0.2606488649487386,-0.22502532400733227,0.24956640476981065,-0.08025216868402103,0.22851470086537143,0.04746817710322984,-0.20382774600953013,0.10469168047969533,0.14742167013850446,0.9999999999999998,-0.0233702105892398,0.0656226020656092,-0.36668908140852274,0.34335284352770634,-0.10645243278922153,-0.2706623408716507,-0.20677363034412669,0.05786702188256244,-0.1082933936888703,-0.31950151825805406,-0.026571796838061795,-0.22851682457272218,-0.1082933936888698,-0.0892900982013636,-0.0107859614359048,-0.11137730155212076,-0.1021561458331907,-0.3869095369376857,-0.2167799874104215,0.024811134010004274,-0.14134350133343224,-0.0731149074925609,0.06624300194126004,0.03942555178183511,0.0188221810652336,-0.08086473830916918,-0.0412232468929824,-0.016590199284777275,-0.3869095369376858,-0.21677998741042281,-0.08929053254174718,-0.05189166669784211,0.0023342936321209917,-0.04843227329556422,-0.0015945640140510987
F61,-0.05778701349932899,0.11558798301758756,0.11298866186878248,0.33297987362612813,0.30140902676892,0.3132308212450643,0.3145694481337939,-0.27203318727180015,0.3806520845505229,0.1504242285663689,0.1773660643007019,0.3006876634927307,0.1857490634241057,-0.14127614619528187,-0.0233702105892398,1.0,-0.0493726135255238,0.1953928667410039,0.06298856302045916,0.2035496525884071,0.28394757402007564,0.21039114445760693,-0.044314447274106515,0.17472343738902993,0.12432521493367298,0.0026568645764531835,0.00038676344800485623,0.17472343738902987,-0.09508940798609256,-0.31611077553212635,-0.10954899983173812,0.15848448179260904,-0.13934011104871616,0.04927201348318181,-0.021259050764656492,0.22420416195990475,0.17703810235228934,-0.07415994788436821,-0.008213299774207913,-0.01810202768808093,0.0855686305510563,-0.04446201160001101,0.17933674181020012,-0.13934011104871644,0.04927201348318261,-0.09510889642712142,0.22845926991201132,0.03537903532930114,0.14477535982531284,0.023662431205985112
F62,0.03102171834847236,-0.07045106129324345,-0.07461652017965259,-0.053279017581843086,-0.04991625205816741,-0.04681513966184204,-0.05079075010836939,0.0458238158488164,-0.06432968845885935,0.03417175173584976,-0.028855305399924747,-0.023089037240150805,-0.006506313052438335,0.08068530722283516,0.0656226020656092,-0.0493726135255238,0.9999999999999999,-0.004621641739559642,0.21971307887848787,0.043598272723151484,-0.04112904496452966,0.009885489958507299,0.970963217201472,0.09157486007997917,-0.07022988078553526,0.0046803143629538515,-0.06537362312680244,0.09157486007997914,-0.021285177020143722,0.1497819938437766,-0.05321981504893427,0.09543477545979895,-0.015406502752019933,0.07859154163051106,-0.05507929052988059,0.029797754411774936,0.0684537739474559,-0.03947690354997499,-0.009770647458097219,-0.0065430548782349504,-0.2050250142639901,0.07202333186337642,-0.09126452159928644,-0.015406502752019964,0.07859154163051064,-0.021309824499077746,-0.06970632012056426,-0.015922896437089325,-0.05212975287635933,-0.01565385422926953
F64,0.01647213391158596,0.5458281414615654,-0.14899260216712565,0.7136079105551102,0.7848092143462022,0.7960643189296861,0.7857332414175219,-0.7718383732735797,0.5824573238624084,0.37235581651881267,0.2523584005711293,0.8907606204992413,0.35094542353072716,-0.04522347330144687,-0.36668908140852274,0.19539286674100387,-0.004621641739559642,1.0,-0.05195412963662983,0.8570303498758052,0.800403776856664,0.9508187808246472,0.01038134367378404,0.18659591857576432,0.5724583235785251,0.017343831122751653,0.09074084543334802,0.18659591857576419,0.3327935603215588,-0.1088007141977203,-0.20556994953101865,0.16447556171124375,0.009579756803638179,0.5816124964597869,-0.09440362340870295,0.7575879488190908,0.6664473846458271,-0.25049036855249585,0.08492721150239871,-0.09337709827389029,-0.10785998665223451,0.10652485703820604,0.18635699280259865,0.00957975680363835,0.5816124964597881,0.33276784331077036,0.44509796190696044,0.11831136847976507,0.16854526165325237,0.09913305593877192
F65,-0.02500992388807987,-0.2378130861006405,-0.38853556347379625,-0.15141273812210448,-0.16442642999180498,-0.1464502244446838,-0.1611950532998521,0.1609206223606237,-0.1875755268395289,0.1898138122814622,-0.07674754019595659,-0.08836640992014376,0.018635319138698706,0.311937678129146,0.34335284352770634,0.06298856302045916,0.2197130788784879,-0.051954129636629834,1.0,0.20154710133787826,-0.12626930431159109,0.027561966084748587,0.21808470497546836,0.5008565385005723,-0.23756393482684945,0.013227398476703582,-0.22456764061879614,0.5008565385005723,0.09038777373414376,0.6187129302881048,-0.31542865032984047,0.514808722692804,-0.17843498773658908,0.3228176112912348,-0.11333850829437943,0.17624862345598807,0.3905473437032223,-0.1602878024784175,0.18729518767868777,-0.08349746765526272,-0.22293768391420804,0.2620525645510452,-0.3689927315305662,-0.1784349877365891,0.3228176112912331,0.09033202771601556,-0.3090122049376973,-0.14079103608558066,-0.24382685791226935,-0.1291250101583538
F66,-0.01825741999348802,0.3527372486969538,-0.2772938543441616,0.6132872622776345,0.6646066711210618,0.6684442694900974,0.6660648897427953,-0.6499056764728602,0.505429916476423,0.7509450738698998,0.5611393245941366,0.9115731197975414,0.6896134390226006,-0.1763383933054861,-0.10645243278922153,0.2035496525884071,0.043598272723151484,0.8570303498758051,0.20154710133787823,1.0,0.666804558121642,0.9443533533879663,0.052822289823296655,0.18951690235676338,0.37918931751076157,0.002642952181331135,-0.06873446991416791,0.18951690235676344,0.2912481316169257,-0.057757211910966305,-0.18596417272501078,0.17128950068969767,-0.1793370253253045,0.5123037691372481,-0.08864273146636513,0.7150781101086902,0.666150171585636,-0.23942039709313526,0.12922114032304902,-0.0742470066381802,-0.1532443437292631,0.12035359923071659,0.14961475061738166,-0.1793370253253047,0.5123037691372482,0.2911994238178526,0.3344146859370719,0.07306163559734942,0.11444900923420598,0.0593597403143207
F67,-0.003356110096975039,0.5751598621626083,-0.15890123931149758,0.8912244907278262,0.9835411985238944,0.9952408506968465,0.9836530542609951,-0.9685634294162033,0.7949611963803724,0.2714474933164645,0.18814920179547712,0.7380943183530888,0.26357375523376286,-0.03978524059192271,-0.2706623408716507,0.2839475740200757,-0.04112904496452966,0.8004037768566639,-0.12626930431159109,0.666804558121642,0.9999999999999999,0.7745476790798316,-0.03613869116019099,0.08338899193526886,0.6039133434534132,0.016466582808297752,0.02686842888831536,0.08338899193526884,0.4290574375031419,-0.2717856236789198,-0.24114687356168824,0.061563360958370776,-0.11770749982047436,0.6730092796512913,-0.006534182548919578,0.941220152278732,0.8390866295868953,-0.1943241487174384,0.19151839081073252,-0.07681981611791425,-0.0654959376570908,0.04216086243923679,0.19586111177374999,-0.11770749982047404,0.6730092796512919,0.4290046495754372,0.44448789121463406,-0.18749131213599854,0.0469186988114279,-0.16917949756002934
F68,0.00280460857236642,0.4814593479592871,-0.23210088942863524,0.7054039271280399,0.7665793814179305,0.7730502555273215,0.7682590363570378,-0.7504433970054807,0.5982272783494431,0.580359553097883,0.4133185157829451,0.9427100519517881,0.5338891596390977,-0.10308758103013024,-0.2067736303441267,0.21039114445760695,0.009885489958507299,0.9508187808246473,0.027561966084748587,0.9443533533879663,0.7745476790798316,0.9999999999999999,0.024573721127350276,0.09807730695428427,0.509140995396391,0.01015463273655431,0.030591374131070933,0.09807730695428431,0.318695392830051,-0.19679654927988968,-0.21385647341588057,0.07501426320408634,-0.19300730576538802,0.5008089903401919,-0.08146508080310497,0.760597934200362,0.6753399423913724,-0.20643857552433645,0.11324378679746595,-0.08118119972746667,-0.12764208934443935,0.09799542268280284,0.2549698492309131,-0.19300730576538813,0.500808990340194,0.31866087951946853,0.47752046489263666,0.14797937786209267,0.19876887913256336,0.12595395559298966
F69,0.02984215195647067,-0.06587603731916182,-0.06896812293318348,-0.04732224516033137,-0.04428028345321055,-0.041269839332974866,-0.04501903564688841,0.040625538198274504,-0.05815330354939306,0.03791844617093176,-0.02128187980285733,-0.00599631344979683,0.0006556410724483941,0.07201958421041758,0.05786702188256244,-0.044314447274106515,0.970963217201472,0.01038134367378404,0.21808470497546834,0.052822289823296655,-0.036138691160190986,0.024573721127350276,0.9999999999999999,0.0759402793585408,-0.06554235500355034,0.0039779940325766865,-0.06206766732324352,0.0759402793585408,-0.017716540324074794,0.1299201070039574,-0.05292329001693126,0.07925162160546649,-0.017317356307146668,0.07203106628282906,-0.04591494954078547,0.02849156745751087,0.06266958422912867,-0.03732533619468573,-0.025342508815724352,-0.009525811305324062,-0.1924129076102895,0.058901326351213236,-0.07271158145750137,-0.017317356307146706,0.07203106628282888,-0.017739244307298074,-0.05235343721154352,0.002963571569160039,-0.028951211365147844,0.0013495955290013753
F70,0.006201086256659221,0.06444498533245997,-0.03928967809640293,-0.033502232585271956,0.03780588971516046,0.05850002858160992,0.028468311629259554,-0.06528623014854226,-0.09679765034054533,-0.002142272846167508,-0.14757991294606726,-0.014478384733786487,-0.09436018608373324,0.2385938587101782,-0.1082933936888703,0.17472343738902993,0.09157486007997916,0.18659591857576432,0.5008565385005723,0.18951690235676336,0.08338899193526886,0.09807730695428427,0.07594027935854078,1.0,0.06822407825812973,0.04064742815967662,-0.15723973729080343,1.0,-0.06448179997732958,0.6815226311668513,0.02470085509274491,0.9988705117386066,0.35414256356782703,0.5259518630267693,-0.10506993124001579,0.25200517833201924,0.36774203481765283,-0.2681127462837893,0.19411033992551405,-0.10254891873831887,-0.04142561074799245,0.3300159288090381,-0.3476684719335193,0.35414256356782725,0.5259518630267682,-0.06445447801423204,-0.3013509086325197,-0.20382305147824073,-0.18278915063058176,-0.1766005966500609
F72,0.028955787034875183,0.9989534985083225,-0.24022516855798098,0.48653003427359576,0.5702135568581702,0.5779546244924095,0.5646175322154521,-0.57401893784825,0.43622131132284575,0.0759393399262983,0.08985593316522093,0.4977391257552063,0.11388793580813451,-0.07183552829044293,-0.31950151825805406,0.12432521493367298,-0.07022988078553526,0.5724583235785251,-0.23756393482684943,0.37918931751076157,0.6039133434534132,0.509140995396391,-0.06554235500355034,0.06822407825812973,1.0,0.03251136224093588,0.6521832126552021,0.06822407825812962,0.29834194881913295,-0.3496507612046951,-0.25836996696901604,0.04628924178418619,-0.28424307048013586,0.1791860671402782,-0.010876258355968739,0.4880010969037924,0.46892033768670605,0.028066889904424103,0.08360191689521772,-0.003132469785343501,-0.030190874515975703,-0.03971656731342085,0.1586600076204405,-0.28424307048013553,0.17918606714027832,0.29837127716620937,0.34613361201584436,0.016712517739018655,0.10105182298730114,0.013480511370121018
F73,0.044026109171241,0.03307078329811784,0.008610721571792311,-0.013039069176084741,0.01649735376206269,0.014692504388603336,0.01070726888100702,-0.027834621160929465,0.004701120637239474,-0.0069745835675270925,0.012978276884108774,0.018624681670030577,0.0065823637158306195,-0.028029954163610666,-0.026571796838061795,0.002656864576453184,0.0046803143629538515,0.017343831122751653,0.013227398476703582,0.002642952181331135,0.016466582808297756,0.010154632736554313,0.003977994032576686,0.040647428159676625,0.03251136224093588,1.0,0.003931509309537652,0.040647428159676625,0.010826134048614698,0.03021568170025542,0.022775354560059437,0.0401769504232175,0.012088542170616003,0.031401381791152226,0.000656173084979813,0.022598912754743815,0.026758083483568475,0.005126648625774002,0.005258468855650772,0.007127408754072975,-0.011923214224559699,0.0313154574613518,-0.027533912513330858,0.01208854217061599,0.03140138179115225,0.010834222562933907,0.01417146350114898,-0.06247719276654612,-0.08275745763926594,-0.09439104126150673
F74,0.0029392193819036947,0.6747536095994631,-0.18604000371228352,-0.010089817990185105,-0.00450220427811358,-0.0020559111222628944,-0.0051999560617604626,0.0019451027515036256,-0.01761552740482255,-0.15638459776463126,-0.008901906058217156,0.08083620297814273,-0.060207267992655654,-0.13935216795913005,-0.22851682457272218,0.0003867634480048562,-0.06537362312680244,0.09074084543334802,-0.2245676406187961,-0.0687344699141679,0.026868428888315355,0.030591374131070936,-0.062067667323243536,-0.15723973729080343,0.6521832126552021,0.003931509309537652,0.9999999999999998,-0.15723973729080343,0.06432773872176298,-0.3030679617233064,-0.22518073080917228,-0.16508421635067239,-0.35576114081084875,-0.34260466504583087,-0.016175259361785523,-0.09758411960882434,-0.040084095668685926,0.18218014897443593,-0.003859871355187354,0.049569831025054606,0.03595807306450692,-0.06814062829047719,0.09576163784001285,-0.3557611408108496,-0.3426046650458312,0.06439909357081673,0.13101381284191263,0.19213463357792854,0.11715384067059925,0.1692409863710506
F77,0.006201086256659217,0.06444498533245994,-0.03928967809640297,-0.03350223258527193,0.03780588971516046,0.05850002858160992,0.028468311629259484,-0.06528623014854223,-0.0967976503405454,-0.002142272846167552,-0.14757991294606734,-0.014478384733786483,-0.09436018608373321,0.2385938587101782,-0.10829339368886978,0.17472343738902987,0.09157486007997914,0.18659591857576419,0.5008565385005723,0.1895169023567634,0.08338899193526884,0.0980773069542843,0.0759402793585408,1.0,0.06822407825812962,0.04064742815967662,-0.15723973729080343,1.0,-0.06448179997732952,0.6815226311668513,0.024700855092744993,0.9988705117386069,0.35414256356782703,0.5259518630267693,-0.10506993124001579,0.2520051783320193,0.3677420348176528,-0.26811274628378934,0.19411033992551407,-0.10254891873831887,-0.041425610747992454,0.3300159288090382,-0.34766847193351935,0.3541425635678273,0.5259518630267682,-0.06445447801423188,-0.30135090863251973,-0.2038230514782408,-0.18278915063058138,-0.1766005966500609
F79,0.05517843010880428,0.2888750297657828,-0.2482734027289869,0.3589136614392128,0.4052765318536092,0.41303309364841195,0.4042589110710223,-0.40255097075396773,0.3044489880057747,0.1098037811842743,0.04524041831760132,0.28046482001065304,0.0861840356347078,0.034252187767447886,-0.0892900982013636,-0.09508940798609257,-0.021285177020143722,0.3327935603215589,0.09038777373414375,0.2912481316169257,0.4290574375031419,0.31869539283005105,-0.017716540324074794,-0.06448179997732957,0.29834194881913295,0.010826134048614698,0.06432773872176299,-0.06448179997732952,1.0,-0.008464172960519815,-0.16837755348113684,-0.05993676733421728,-0.08336254653836174,0.37248286364721217,0.061466128338798165,0.44864650842689624,0.46132292273777586,-0.10439462035616719,0.12008128763424389,-0.044338781049795696,-0.216115767724559,-0.015768403031516928,0.06316515558537103,-0.08336254653836202,0.37248286364721317,0.999997164009586,0.11790235454245042,-0.1370901976863054,-0.2395739542333643,-0.12625507294082747
