,F23,F25,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F61,F62,F64,F65,F66,F67,F68,F69,F70,F72,F73,F74,F77,F79,F83,F84,F88,F94,F95,F101,F102,F103,F104,F105,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,category
F42,-0.027910886248557858,0.14728225434476797,-0.058853762358807446,0.2849886019620313,0.2617950426108479,,0.30564557621071387,0.2437701234891076,0.21008634158689796,0.7492617044865076,0.9999999999999999,0.0012721827219173804,0.8402725491560893,0.5737623559515392,0.1233204159984031,0.09659057745400339,0.053743144129847105,0.036093009510804935,-0.13343876353427986,0.08025652218483381,0.08223856101071837,0.24328889334899859,-0.008936706384124797,-0.3186525194078985,0.01382486142833311,-0.25546255184402344,0.17764389268651476,-0.3186525194078985,-0.021640803876502086,-0.2907623888062599,-0.3292347499331832,-0.3221277163190349,-0.15889116718365875,-0.16141656341434904,0.052842433105015255,-0.1354525221903126,-0.19445826238303496,-0.139319525892323,0.019300451112774907,0.03148580523272849,-0.11150860437465006,-0.2224453225249355,0.3429074172014843,-0.15889116718365912,-0.16141656341434915,-0.018057522983227228,0.5135477659382558,0.4791430962733213,0.3577727143754225,0.44951084049561907
F43,0.03292212212927143,0.06210715380441399,0.00133091789634159,0.12370053422913085,0.12381062552116011,,0.1348907936876414,0.10297439005524042,0.1435428430402446,0.15762376186497382,0.0012721827219173804,1.0,0.14534736911640747,0.19448146735790364,0.9406631990503546,0.07062175584419485,-0.03283360713601294,-0.054973576392070844,0.07911581435846546,-0.04114937414732154,-0.019522694388164355,-0.047761549704811904,-0.04657611832205609,-0.10912669176182126,0.021087290165100837,0.007846413222333048,0.008147696292534413,-0.10912669176182126,0.007632154406638023,-0.08984843685548348,-0.09456888459807646,-0.13729847334118037,-0.06323208865580351,-0.043810969792806256,-0.10431661898452978,-0.025053307101437914,-0.05907785366302529,-0.0676987998708161,-0.035745928812049264,-0.021017320345083232,-0.07742861269778051,-0.06150267845199876,0.01867042575016976,-0.06323208865580349,-0.043810969792806104,0.007549667965910626,-0.027748233120231995,-0.024439541491474683,-0.04195825290228787,-0.02141380346661138
F44,-0.003477339210992258,0.16003939869399067,-0.06461619771244899,0.3472242843327639,0.28926016100843244,,0.3659008996066988,0.3052795522846458,0.3037262833512693,0.9884779763378783,0.8402725491560892,0.14534736911640747,1.0,0.925954128296379,0.35623637306125006,0.24177463476053448,0.043816748279804356,0.05026145872888412,-0.00826116036640286,0.14110881489476923,0.013091203724743816,0.20298340978447887,-0.004457865979267465,-0.28173583505264427,0.040326896573649185,-0.30105774747884606,0.15954449389963674,-0.28173583505264427,-0.028219500206674502,-0.2949599754548275,-0.33086407685244806,-0.2830374653797087,-0.16488216500670522,-0.16262853761657373,0.04182988408253555,-0.11956273284622618,-0.18933376508808802,-0.14939479134144013,0.015959552132273336,0.019265276740754934,-0.0940150220293707,-0.2048203664275315,0.22311375449125787,-0.16488216500670538,-0.1626285376165738,-0.025163917371484993,0.2850273963555441,0.2812453291686512,0.22203609789371184,0.2888726004966005
F45,0.0135470815892355,0.13814504648068202,-0.056892931396114836,0.32439475285197944,0.2524980990938469,,0.33796598020188334,0.29015062781026363,0.31050288475312343,0.9723150537186807,0.5737623559515393,0.19448146735790364,0.9259541282963791,0.9999999999999999,0.43101116944081386,0.29815245802344015,0.029645565207187433,0.05248825967025178,0.07953262417002094,0.15929623934888798,-0.037593263081236596,0.13863575330098715,0.0007265776314831966,-0.20129916324092662,0.051102191973529006,-0.2783456702090509,0.11736575682319562,-0.20129916324092662,-0.0278959510007722,-0.24161660090487533,-0.2690157941374963,-0.2000980549615358,-0.13729777882335342,-0.13258787797383467,0.029109963082385917,-0.08582104501724265,-0.1495388320812538,-0.12741074250441983,0.011608715224076778,0.007661390040277658,-0.062458052107099815,-0.15330742055107888,0.09726679338425931,-0.1372977788233537,-0.13258787797383478,-0.025769753438034372,0.07232954868423597,0.0907632248346246,0.08670846583791374,0.12320925961694776
F46,0.02524338192398355,0.1360952266593611,-0.006942127824402029,0.18951762726122715,0.17462303624594483,,0.20337016126509314,0.16195990690531584,0.20083005047257418,0.38370681076772,0.1233204159984031,0.9406631990503544,0.35623637306125,0.43101116944081386,1.0,0.17527850842043297,-0.026624794923785045,-0.05306348405325051,0.10073829759936805,-0.0019291556664781566,-0.030613926114346095,-0.01698139467374514,-0.04448825620442315,-0.14579624050480142,0.08718778567647821,-0.059744526687049576,0.052744408910861705,-0.14579624050480142,0.017773729763080687,-0.1653172767469479,-0.17979538429075576,-0.17204834132566846,-0.10957515918229488,-0.08690364766413052,-0.08308284556551909,-0.05315219364956039,-0.10711970571460863,-0.1099400870969775,-0.03719290245071019,-0.016509971131769312,-0.07964571863397404,-0.1175777784444265,0.058763584864430424,-0.10957515918229523,-0.0869036476641305,0.017851245839129736,0.010413588836305335,0.02129682818590911,-0.020372840771476386,0.01525001579347421
F61,-0.035003784636079095,0.39980017174423965,0.06935830841087223,0.15572531540994414,0.14677677007351028,,0.1678268463473013,0.13216477386204287,0.2420402839396908,0.2686489039843843,0.09659057745400339,0.07062175584419485,0.2417746347605345,0.29815245802344015,0.17527850842043297,0.9999999999999998,0.06607779920361119,-0.10720403781795068,0.06188116569765666,0.006476808646729351,0.09836011349604984,0.047451608989870546,0.0061263844772716436,-0.16849812453754778,0.3613459623517483,-0.19965399229036956,0.17837079628106545,-0.16849812453754778,0.006870015252294126,-0.3874145518777636,-0.381065031338494,-0.1737624197336925,-0.23749064161249722,-0.20447393027557237,0.0657178060150274,-0.11207887964860358,-0.2311935873666259,-0.20317688625932562,0.019958404896634713,0.0903033537655905,-0.15903462465327178,-0.23698007388698145,0.268010434216114,-0.2374906416124977,-0.20447393027557245,0.006852028596550154,0.0977059150617564,0.2025073894448817,0.1771487327585595,0.21612557730404108
F62,0.2074986419008601,-0.1170034436056032,0.04927539319891988,0.08538257883159214,0.274806439801272,,0.13448381486822478,0.018330391292962638,-0.015888264386106566,0.03930524272036889,0.05374314412984711,-0.03283360713601294,0.043816748279804356,0.02964556520718743,-0.026624794923785045,0.06607779920361119,1.0,0.31208080430892504,0.2951475808700209,-0.18341248922706255,-0.10600497399645634,-0.2631959758194146,0.9112623264450507,0.09562472838189436,-0.09826404110185818,-0.10704395435873855,-0.1809971873640855,0.09562472838189436,0.5817999678626288,0.09733891180616196,0.06136616343921446,0.10286293114394604,0.2861335039426469,0.41117543220443725,0.18945801831659462,0.3818454288264349,0.32497973597122704,-0.3671931619492958,-0.29855504881796036,0.15850899976184293,-0.1991101307042654,0.2976092888675743,0.12081170007966405,0.2861335039426471,0.411175432204437,0.5816219130213798,-0.053531971228963096,0.006575897173544805,-0.22354819168387732,0.020392019051716885
F64,0.12437900826937007,-0.35058066618036915,-0.035889037958054586,0.04057125516209366,-0.0003014765849793555,,0.03530181284406914,0.04516939480464768,0.06670046645165688,0.05274047646989636,0.03609300951080494,-0.054973576392070844,0.05026145872888412,0.05248825967025179,-0.0530634840532505,-0.1072040378179507,0.3120808043089251,1.0,0.6302509799980842,0.37327613923416353,-0.12777609682384314,0.11337736687773291,0.34726714410700393,0.2570598122757633,-0.3017843672934243,-0.042470666200044055,-0.28895387243981263,0.2570598122757633,0.24353714223965567,0.31972377211225783,0.33849668878767974,0.2539692744198029,0.9189899032786504,0.7767030837442255,-0.060249574340451924,0.7503822597805374,0.6682270749921565,-0.2355248286047996,-0.13930898521439028,-0.1366688876711981,0.10204612409341988,0.31783390043571513,-0.0844362987085163,0.9189899032786489,0.7767030837442251,0.24286935771994164,-0.04675737894936379,-0.04239109243237534,-0.1242081933430402,-0.008038289163060413
F65,0.3161783476123913,-0.41266677118739903,0.21332858191467247,0.09349761112622837,0.03415241158169371,,0.08896902298061642,0.09438684816605662,0.21722956028951232,0.02624014482922278,-0.13343876353427986,0.07911581435846546,-0.00826116036640286,0.07953262417002094,0.10073829759936806,0.06188116569765666,0.2951475808700209,0.6302509799980843,1.0,-0.13336862342007233,-0.13761682083059076,-0.3931595866907998,0.34975123938854613,0.4603629586783288,-0.27858706696577046,-0.1251248507660688,-0.4276461586876828,0.4603629586783288,0.20787205334865244,0.4636523869320552,0.36412159400861527,0.45023456153029673,0.6393195388045021,0.8099189937230494,-0.09398423917440041,0.8546673130692655,0.85218332515915,-0.38992585812035313,-0.40454264946668056,-0.1901672503467736,0.08155604537568023,0.48227118751693226,-0.21959410600345675,0.6393195388045049,0.8099189937230492,0.20707326687005556,-0.24170527337258932,-0.19325568857641715,-0.32631511947080777,-0.13181994865904476
F66,-0.34040939068037457,-0.0357554069135589,-0.20449612159871242,0.07664138736124344,0.026820899200147255,,0.07267261247007865,0.07769744240196037,0.10244850455087433,0.15170732171877904,0.08025652218483381,-0.04114937414732154,0.14110881489476923,0.15929623934888798,-0.0019291556664781568,0.00647680864672935,-0.18341248922706255,0.3732761392341636,-0.13336862342007233,1.0,-0.10992635503813555,0.925939253370578,-0.16921723823704818,-0.0901354581538551,-0.0796589371009888,-0.0799147547083622,0.023383261762815497,-0.0901354581538551,-0.19323363666684423,-0.053507359354411727,0.1563840077248365,-0.08661846653235766,0.3199738048973775,-0.19685936793136552,-0.17173495604590583,-0.16385705001587667,-0.16882342424582203,0.4010395588080296,0.2811307456606108,-0.09360825476923595,0.07204920575119837,-0.24367429791107434,-0.03453666810043961,0.319973804897377,-0.1968593679313654,-0.19376323750198132,-0.004075549509987766,0.00044565705248721365,0.2323772742707997,0.027047492234849528
F67,0.02171572561959602,0.20157360799693214,0.070573965805186,-0.013095436333027396,-0.02654794671018739,,-0.017217250244718617,-0.007157091319159555,-0.004955393443898583,-0.006935158839638003,0.08223856101071837,-0.01952269438816436,0.013091203724743816,-0.037593263081236596,-0.030613926114346095,0.09836011349604984,-0.10600497399645635,-0.12777609682384314,-0.13761682083059076,-0.10992635503813554,1.0,0.03589199988855087,-0.10203067022226206,-0.3734422603746144,0.05430738880192587,0.017668864502347083,0.21818929570405238,-0.3734422603746144,-0.11423921237916627,-0.3276761109346543,-0.3666620645137151,-0.3746521370543599,-0.21368390658699707,-0.1721170600328211,0.10536066780713225,-0.12657898346752822,-0.21573745154724383,-0.2047027623773338,0.14799275392418432,-0.06938994574697467,0.020508335722446373,-0.23892616022827365,0.283412771080474,-0.21368390658699712,-0.17211706003282123,-0.11470471153570072,0.3534976421900783,0.26327856638083896,0.20956682214415606,0.24042471672908872
F68,-0.3982429758233223,0.1250807498446772,-0.20210713306243377,0.10937234357631682,0.07314179430698169,,0.11132787362376786,0.10116668811827667,0.10811536701917984,0.18151542493133627,0.2432888933489986,-0.047761549704811904,0.20298340978447887,0.13863575330098715,-0.01698139467374514,0.047451608989870546,-0.26319597581941456,0.11337736687773292,-0.39315958669079976,0.9259392533705779,0.035891999888550866,1.0,-0.2840936532563369,-0.30566213508885187,0.010554840047630612,-0.10991646261714583,0.1821937920222393,-0.30566213508885187,-0.27730762512546264,-0.2607081714394294,-0.06302078735593232,-0.3028234171737993,0.027326975820739,-0.469660525200492,-0.1264126630005935,-0.4209591836256969,-0.433305845285282,0.42148282962608813,0.3533359128844311,-0.044897324314939084,0.01865881710584076,-0.42999934085478114,0.1349662225410264,0.027326975820738512,-0.4696605252004926,-0.2777348077333824,0.225067322055972,0.1987687535248983,0.41090525500686975,0.2000615672867652
F69,0.22415221271064792,-0.15994120774886542,0.022503924770423858,-0.012310668340723512,0.0330073435173102,,-0.003518792439089027,-0.022875202955062488,-0.02528564548394843,-0.0019621949229660447,-0.008936706384124799,-0.04657611832205609,-0.004457865979267465,0.0007265776314831965,-0.04448825620442315,0.0061263844772716436,0.9112623264450507,0.3472671441070039,0.34975123938854613,-0.16921723823704815,-0.10203067022226207,-0.28409365325633695,1.0,0.1768664868083371,-0.1154674130210757,-0.12470813805189992,-0.21994052521232085,0.1768664868083371,0.5489827736682965,0.17572806104057487,0.12590847245247194,0.1830783689056767,0.3329099180737846,0.4539584976059636,0.16822465448997687,0.416142572946505,0.3784640392740354,-0.3323087725990657,-0.2773514322008694,0.1396721907076982,-0.04753527504461111,0.36778741602832427,0.05460695019563548,0.33290991807378534,0.4539584976059631,0.5489602021926845,-0.09124222369497136,-0.009372781005602304,-0.21080772558089644,0.006823260304670944
F70,0.3859741674044563,-0.6891751872708828,-0.038120429084434894,-0.13583765850525584,-0.15046791088659328,,-0.1512965357194341,-0.10903608454416568,-0.1007328887745763,-0.2536879247266698,-0.31865251940789846,-0.10912669176182124,-0.28173583505264427,-0.20129916324092662,-0.14579624050480144,-0.16849812453754778,0.09562472838189436,0.2570598122757633,0.4603629586783289,-0.09013545815385511,-0.3734422603746144,-0.3056621350888518,0.1768664868083371,0.9999999999999999,-0.3703640840905574,0.10138539922767001,-0.7013209167922451,0.9999999999999999,0.07340629450239887,0.9100239914916585,0.7918304025217275,0.9938915382509621,0.45637260406899854,0.5072577958358294,-0.37128414032053536,0.4404289242623718,0.6195354488623134,0.23380205752867983,-0.0750621436131816,-0.15473398746858102,0.18024014973195518,0.5658653415183885,-0.4959302495965673,0.4563726040689989,0.5072577958358285,0.07166003624439914,-0.4649654094648902,-0.4186682032653572,-0.22096168841686162,-0.38933089683858535
F72,-0.26929210085747346,0.9081613715547715,-0.0550042311875322,-0.0007912655516580298,-0.001954017694341783,,-0.001116782369687561,-0.00033497890060954456,0.016709579905190366,0.0452663911701967,0.01382486142833311,0.021087290165100837,0.04032689657364918,0.05110219197352901,0.08718778567647822,0.3613459623517483,-0.09826404110185818,-0.3017843672934243,-0.27858706696577046,-0.0796589371009888,0.05430738880192588,0.010554840047630612,-0.1154674130210757,-0.3703640840905574,0.9999999999999998,-0.04781298149391879,0.5489337859385155,-0.3703640840905574,-0.05341669330758664,-0.6349581562226656,-0.5390423945130568,-0.37217948063871864,-0.3820023901634117,-0.36665402844098344,0.20265522401876587,-0.31065051778593056,-0.4291861040198947,-0.14351608794105952,0.13968708305702138,0.18443520043244518,-0.06599896096446106,-0.3524152691980826,0.1716480974365709,-0.3820023901634119,-0.3666540284409832,-0.05323825463682941,0.14874011705667756,0.15785604406031217,0.10091650468213695,0.09836268841657864
F73,0.03635444904504285,-0.08864973651706953,0.03459761859508726,-0.6085239242151943,-0.11350714791119523,,-0.55528044483921,-0.6446118401636023,-0.6761433992534878,-0.2979603251078069,-0.25546255184402344,0.007846413222333048,-0.30105774747884606,-0.2783456702090509,-0.059744526687049576,-0.1996539922903696,-0.10704395435873855,-0.042470666200044055,-0.12512485076606877,-0.0799147547083622,0.017668864502347083,-0.10991646261714581,-0.12470813805189992,0.10138539922767001,-0.04781298149391879,1.0,-0.017912682985991166,0.10138539922767001,-0.019626449103898276,0.14185822130569176,0.14996063366992193,0.100760387297689,0.07418447111200605,0.06487711000378144,-0.0843254262268844,0.024776729226293422,0.054316358144573126,0.07328663682241515,-0.034304224549112736,-0.037425663346067235,0.09520742270290977,0.08334039660555717,-0.2166838966547395,0.074184471112006,0.06487711000378121,-0.01950282513577238,-0.16163764170468706,-0.2498210335622351,-0.253635619377087,-0.36641847556728174
F74,-0.38328794211256473,0.7377525384149834,0.012584067128679051,0.012209499814174532,0.011671563705789305,,0.013194074440947001,0.010316665069632738,0.010795332110573838,0.145587100594318,0.17764389268651476,0.008147696292534413,0.1595444938996367,0.11736575682319564,0.05274440891086171,0.17837079628106542,-0.1809971873640855,-0.28895387243981263,-0.4276461586876828,0.023383261762815497,0.21818929570405235,0.1821937920222393,-0.21994052521232085,-0.7013209167922451,0.5489337859385155,-0.017912682985991163,1.0,-0.7013209167922451,-0.08637294646448801,-0.7361858737376797,-0.6320225736472761,-0.686171263836963,-0.41171380182164286,-0.4471053691252138,0.30525893727656905,-0.4092621445609276,-0.542779720121704,-0.11512777289907605,0.0891482145752462,0.08642653387550404,-0.13647773077664518,-0.4982818533450301,0.3228419283041081,-0.4117138018216427,-0.4471053691252139,-0.08492889505836466,0.2781496301727839,0.21814262898279418,0.13443285738272395,0.18069731433758973
F77,0.3859741674044563,-0.6891751872708828,-0.038120429084434894,-0.13583765850525584,-0.15046791088659328,,-0.1512965357194341,-0.10903608454416568,-0.1007328887745763,-0.2536879247266698,-0.31865251940789846,-0.10912669176182124,-0.28173583505264427,-0.20129916324092662,-0.14579624050480144,-0.16849812453754778,0.09562472838189436,0.2570598122757633,0.4603629586783289,-0.09013545815385511,-0.3734422603746144,-0.3056621350888518,0.1768664868083371,0.9999999999999999,-0.3703640840905574,0.10138539922767001,-0.7013209167922451,0.9999999999999999,0.07340629450239887,0.9100239914916585,0.7918304025217275,0.9938915382509621,0.45637260406899854,0.5072577958358294,-0.37128414032053536,0.4404289242623718,0.6195354488623134,0.23380205752867983,-0.0750621436131816,-0.15473398746858102,0.18024014973195518,0.5658653415183885,-0.4959302495965673,0.4563726040689989,0.5072577958358285,0.07166003624439914,-0.4649654094648902,-0.4186682032653572,-0.22096168841686162,-0.38933089683858535
F79,0.07368396292702618,-0.06508980797488549,-0.16160422477368963,0.012379117507684778,0.019406056695344478,,0.015032120391960252,0.008350573190286053,0.0029508564704223738,-0.028731410631029353,-0.021640803876502086,0.007632154406638023,-0.028219500206674502,-0.027895951000772197,0.017773729763080687,0.006870015252294126,0.5817999678626289,0.24353714223965564,0.20787205334865247,-0.1932336366668442,-0.11423921237916629,-0.27730762512546264,0.5489827736682964,0.07340629450239887,-0.053416693307586645,-0.019626449103898276,-0.08637294646448801,0.07340629450239887,1.0,0.06667588606383072,0.06194064237963532,0.0795258714717623,0.23957861324045235,0.3633875903383152,0.18884054834785838,0.1897198667929402,0.16642593769323286,-0.3443240699362917,-0.06243496095538867,0.1399752034008078,-0.040278148851205585,0.21851493229359903,0.029986348191324716,0.23957861324045354,0.363387590338315,0.9997801254793981,-0.06399567277455877,-0.031152562875558343,-0.31174882354779015,-0.020401873237511248
F83,0.4140627952669337,-0.8864567111137689,-0.0205930625914213,-0.14350251653117907,-0.13501560376076321,,-0.15460159810144766,-0.1218582904253652,-0.12791382623072794,-0.27833195630162433,-0.2907623888062598,-0.08984843685548348,-0.29495997545482744,-0.24161660090487536,-0.1653172767469479,-0.3874145518777636,0.09733891180616196,0.3197237721122579,0.46365238693205524,-0.05350735935441173,-0.3276761109346543,-0.2607081714394294,0.17572806104057487,0.9100239914916584,-0.6349581562226657,0.14185822130569178,-0.7361858737376796,0.9100239914916584,0.06667588606383072,1.0,0.858251599814904,0.9030974338540836,0.5231135505477664,0.5598350883365637,-0.37468211492946335,0.4777834734628118,0.6722575211892118,0.2450136531370399,-0.10504019131941521,-0.22239248524634106,0.18007153089341782,0.5976712145488573,-0.4881943533725077,0.5231135505477672,0.5598350883365629,0.06530811500854196,-0.44437378678906897,-0.4182102996512715,-0.22977691719579682,-0.3679537655433909
