F72,F25,F65,F68,F101,F104,F105,F94,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,category
17995,3201,12,23,0.8387850467289719,1.3417721518987342,1.0,18,3,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-1.0,14008,296,23,open
4029,15,7,23,2.0204918032786887,0.3095238095238095,0.6666666666666666,18,3,-0.5,0.2,0.3697255411597923,-0.6,0.3697255411597923,-1.0,14008,296,102,open
4029,15,7,23,0.6598360655737705,0.3095238095238095,0.6666666666666666,18,3,-0.5,0.2,0.3697255411597923,-0.6,0.3697255411597923,-1.0,42,296,102,open
11836,1373,9,23,0.6444444444444445,0.1512915129151291,1.0,18,3,0.0,0.1351351351351351,0.3522747056669199,-0.7297297297297297,0.3522747056669199,-1.0,7849,296,294,open
17995,3201,65,53,0.2230483271375464,0.7960088691796009,1.0,15,2,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,1.0,5559,106,252,close
17995,3201,17,53,0.5323076923076923,0.3019517795637199,0.4032258064516129,15,3,-0.3333333333333333,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.3333333333333333,14008,106,1295,open
17995,3201,17,53,0.5276923076923077,0.3019517795637199,0.3817204301075269,15,3,-0.3333333333333333,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.3333333333333333,14008,106,1295,close
17995,3201,17,53,0.63,0.3019517795637199,0.8225806451612904,15,3,-0.3333333333333333,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.3333333333333333,14008,106,1295,open
17995,3201,13,53,0.9262672811059908,0.2558139534883721,1.0,15,2,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-1.0,14008,106,12,open
17995,3201,144,53,0.8223644119439366,0.493969298245614,0.7089552238805971,15,1,-1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,-0.5,6670,106,1060,open
17995,3201,144,53,0.965569774527727,0.493969298245614,1.0,15,3,1.0,0.85,0.3522747056669199,0.7,0.3522747056669199,-0.5,1016,106,1060,close
17995,3201,144,53,0.5965874466788543,0.493969298245614,0.8333333333333334,15,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,106,1060,open
17995,3201,144,53,0.947592931139549,0.493969298245614,0.64,15,3,-1.0,0.1666666666666666,0.3008920359517971,-0.6666666666666666,0.3008920359517971,-0.5,14008,106,1060,open
17995,3201,144,53,0.6349786715417428,0.493969298245614,1.0,15,2,-1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.5,14008,106,1060,open
17995,3201,144,53,0.4003656307129798,0.493969298245614,1.0,15,2,-1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.5,14008,106,1060,open
17995,3201,144,53,0.88878732480195,0.493969298245614,1.0,15,3,-1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.5,6776,106,1060,open
17995,3201,144,53,0.4719683120048751,0.493969298245614,0.5555555555555556,15,2,1.0,0.125,0.3008920359517971,-0.75,0.3008920359517971,-0.5,14008,106,1060,close
17995,3201,77,53,0.8451400329489291,0.5927505330490405,0.8125,15,3,1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,1.0,6776,106,1531,close
17995,3201,77,53,0.0461285008237232,0.5927505330490405,1.0,15,2,1.0,0.75,0.3008920359517971,0.5,0.3008920359517971,1.0,14008,106,1531,close
17995,3201,59,73,0.9365256124721604,0.1300448430493273,0.8947368421052632,85,3,-1.0,0.1428571428571428,0.3008920359517971,-0.7142857142857143,0.3008920359517971,-0.5,14008,120,712,open
17995,3201,59,73,0.9064587973273942,0.1300448430493273,0.8823529411764706,85,3,-1.0,0.1428571428571428,0.3008920359517971,-0.7142857142857143,0.3008920359517971,-0.5,14008,120,712,open
17995,3201,59,73,0.9020044543429844,0.1300448430493273,1.0,85,3,-1.0,0.1481481481481481,0.3008920359517971,-0.7037037037037037,0.3008920359517971,-0.5,14008,120,712,open
17995,3201,59,73,0.9587973273942092,0.1300448430493273,1.0,85,3,0.0,0.1351351351351351,0.3522747056669199,-0.7297297297297297,0.3522747056669199,-0.5,14008,120,712,close
17995,3201,16,73,0.5631431244153414,0.3333333333333333,0.625,85,3,-1.0,0.3478260869565217,0.3008920359517971,-0.3043478260869565,0.3008920359517971,-1.0,14008,120,215,open
17995,3201,16,73,0.29466791393826,0.3333333333333333,0.625,85,3,-1.0,0.3478260869565217,0.3008920359517971,-0.3043478260869565,0.3008920359517971,-1.0,14008,120,215,open
17995,3201,16,73,0.4864359214218896,0.3333333333333333,0.625,85,3,-1.0,0.3478260869565217,0.3008920359517971,-0.3043478260869565,0.3008920359517971,-1.0,14008,120,215,open
17995,3201,7,73,0.9131832797427653,0.4943181818181818,0.1333333333333333,85,3,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-0.6666666666666666,10715,120,349,open
17995,3201,7,73,0.9292604501607716,0.4943181818181818,0.3,85,3,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-0.6666666666666666,10715,120,349,open
17995,3201,7,73,0.945337620578778,0.4943181818181818,0.4666666666666667,85,3,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-0.6666666666666666,10715,120,349,open
17995,3201,7,73,0.9614147909967846,0.4943181818181818,0.6333333333333333,85,3,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-0.6666666666666666,10715,120,349,open
17995,3201,7,73,0.977491961414791,0.4943181818181818,0.8,85,3,-1.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-0.6666666666666666,10713,120,349,open
17995,3201,7,73,0.1672025723472668,0.4943181818181818,0.4166666666666667,85,3,1.0,0.2,0.2570939440480909,-0.6,0.2570939440480909,-0.6666666666666666,14008,120,349,close
17995,3201,38,73,0.3788187372708758,0.6199575371549894,1.0,85,2,1.0,0.5,0.3008920359517971,0.0,0.3008920359517971,0.5,14008,120,68,close
17995,3201,38,73,0.4276985743380855,0.6199575371549894,1.0,85,2,0.0,0.5,0.3008920359517971,0.0,0.3008920359517971,0.5,14008,120,68,close
17995,3201,38,73,0.4266802443991853,0.6199575371549894,1.0,85,3,0.0,0.1666666666666666,0.3008920359517971,-0.6666666666666666,0.3008920359517971,0.5,14008,120,68,open
17995,3201,38,73,0.9226069246435844,0.6199575371549894,0.6666666666666666,85,2,1.0,1.0,0.3522747056669199,1.0,0.3522747056669199,0.5,14008,120,68,close
3987,0,0,73,4.683333333333334,0.0,1.0,85,3,-0.5,0.2,0.3697255411597923,-0.6,0.3697255411597923,-1.0,14008,120,0,open
17995,3201,13,73,0.193384223918575,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,6631,120,259,open
17995,3201,13,73,0.1908396946564885,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,13637,120,259,open
17995,3201,13,73,0.1959287531806615,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,12668,120,259,open
17995,3201,13,73,0.2035623409669211,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,11546,120,259,open
17995,3201,13,73,0.2010178117048346,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,13522,120,259,open
17995,3201,13,73,0.2061068702290076,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,6631,120,259,open
17995,3201,13,73,0.1984732824427481,0.2290909090909091,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-1.0,13637,120,259,open
17995,3201,13,73,0.2849872773536895,0.2290909090909091,0.6666666666666666,85,1,-1.0,0.0526315789473684,0.3008920359517971,-0.8947368421052632,0.3008920359517971,-1.0,10375,120,259,open
17995,3201,13,73,0.9821882951653944,0.2290909090909091,0.75,85,2,-1.0,0.0526315789473684,0.3008920359517971,-0.8947368421052632,0.3008920359517971,-1.0,6631,120,259,open
17995,3201,13,73,0.900763358778626,0.2290909090909091,0.75,85,2,-1.0,0.0526315789473684,0.3008920359517971,-0.8947368421052632,0.3008920359517971,-1.0,11910,120,259,open
17995,3201,13,73,0.9414758269720102,0.2290909090909091,0.75,85,2,-1.0,0.0526315789473684,0.3008920359517971,-0.8947368421052632,0.3008920359517971,-1.0,11910,120,259,open
15179,1972,25,73,0.6780575539568345,0.0703624733475479,0.8181818181818182,85,3,-1.0,0.3478260869565217,0.3008920359517971,-0.3043478260869565,0.3008920359517971,-1.0,9457,120,470,open
15179,1972,25,73,0.6726618705035972,0.0703624733475479,0.6818181818181818,85,3,-1.0,0.3478260869565217,0.3008920359517971,-0.3043478260869565,0.3008920359517971,-1.0,9457,120,470,open
15179,1972,25,73,0.8633093525179856,0.0703624733475479,0.6730769230769231,85,3,-1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-1.0,9157,120,470,open
13234,1592,48,73,0.8657439446366783,0.5514993481095176,0.7058823529411765,85,3,-1.0,0.1052631578947368,0.3008920359517971,-0.7894736842105263,0.3008920359517971,-1.0,6257,120,312,open
17066,2774,26,73,0.7426376440460948,0.1768595041322314,0.4117647058823529,85,3,-1.0,0.0,0.1660122356900488,-1.0,0.1660122356900488,-1.0,13079,120,847,open
17066,2774,26,73,0.7964148527528809,0.1768595041322314,0.425,85,3,-1.0,0.0,0.1660122356900488,-1.0,0.1660122356900488,-1.0,13079,120,847,open
17066,2774,26,73,0.262483994878361,0.1768595041322314,0.3958333333333333,85,3,-1.0,0.0,0.1660122356900488,-1.0,0.1660122356900488,-1.0,13079,120,847,open
17066,2774,26,73,0.3149807938540332,0.1768595041322314,0.3958333333333333,85,3,-1.0,0.0,0.1660122356900488,-1.0,0.1660122356900488,-1.0,13079,120,847,open
17995,3201,27,73,0.884375,0.2456140350877192,0.238095238095238,85,3,1.0,1.0,0.3522747056669199,1.0,0.3522747056669199,-0.3333333333333333,11635,120,97,close
17995,3201,27,73,0.7078125,0.2456140350877192,1.0,85,2,-1.0,0.1481481481481481,0.3008920359517971,-0.7037037037037037,0.3008920359517971,-0.3333333333333333,14008,120,97,open
17995,3201,27,73,0.69296875,0.2456140350877192,0.6003401360544217,85,3,-1.0,0.1481481481481481,0.3008920359517971,-0.7037037037037037,0.3008920359517971,-0.3333333333333333,14008,120,97,open
17995,3201,305,73,0.913626209977662,0.4445038780422572,0.5,85,1,1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,-0.5,1748,120,2098,close
17995,3201,305,73,0.4833953834698436,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,1377,120,2098,open
17995,3201,305,73,0.4869694713328369,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.1697691734921816,0.4445038780422572,0.6666666666666666,85,2,1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,120,2098,close
17995,3201,305,73,0.1734921816827997,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.9516008935219658,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.9350707371556216,0.4445038780422572,0.8333333333333334,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.17066269545793,0.4445038780422572,0.6666666666666666,85,2,1.0,0.1454545454545454,0.1660122356900488,-0.7090909090909091,0.1660122356900488,-0.5,14008,120,2098,close
17995,3201,305,73,0.175428145941921,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1454545454545454,0.1660122356900488,-0.7090909090909091,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.9521965748324648,0.4445038780422572,0.6666666666666666,85,2,-1.0,0.1454545454545454,0.1660122356900488,-0.7090909090909091,0.1660122356900488,-0.5,14008,120,2098,open
17995,3201,305,73,0.8500372300819061,0.4445038780422572,1.0,85,3,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.5,14008,120,2098,open
17995,3201,305,73,0.0727475800446761,0.4445038780422572,0.6666666666666666,85,3,-0.5,0.2,0.3697255411597923,-0.6,0.3697255411597923,-0.5,8801,120,2098,open
17995,3201,305,73,0.1209977661950856,0.4445038780422572,0.6666666666666667,85,3,-0.5,0.2,0.3697255411597923,-0.6,0.3697255411597923,-0.5,14008,120,2098,open
17995,3201,305,73,0.8982874162323157,0.4445038780422572,1.0,85,3,-1.0,0.0,0.3008920359517971,-1.0,0.3008920359517971,-0.5,8472,120,2098,open
17995,3201,305,73,0.68265078183172,0.4445038780422572,0.5714285714285714,85,2,1.0,1.0,0.3522747056669199,1.0,0.3522747056669199,-0.5,12430,120,2098,close
17995,3201,47,73,0.8197802197802198,0.6835748792270532,0.1538461538461538,85,1,-1.0,0.0,0.3522747056669199,-1.0,0.3522747056669199,-1.0,10247,120,257,open
14888,1882,6,73,0.7227272727272728,0.516,1.0,85,3,-1.0,0.9056603773584906,0.3522747056669199,0.8113207547169812,0.3522747056669199,-1.0,8497,120,377,open
10746,1166,40,73,0.5967741935483871,0.5265306122448979,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-1.0,5548,120,740,open
17995,3201,26,73,0.4236006051437216,0.4944444444444444,0.6666666666666666,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-1.0,5548,120,164,open
17995,3201,81,73,0.9881504379185988,0.4613935969868173,0.8333333333333334,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.3080886141164348,0.4613935969868173,0.1724137931034483,85,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.7058217413704276,0.4613935969868173,1.0,85,2,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,10693,120,1683,open
17995,3201,81,73,0.4470891293147861,0.4613935969868173,1.0,85,2,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.5734157650695518,0.4613935969868173,1.0,85,2,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.4791344667697063,0.4613935969868173,1.0,85,2,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.7078825347758887,0.4613935969868173,1.0,85,3,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.7102009273570324,0.4613935969868173,1.0,85,3,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.1416795466254508,0.4613935969868173,1.0,85,2,0.0,0.6666666666666666,0.1660122356900488,0.3333333333333333,0.1660122356900488,-0.8571428571428571,11910,120,1683,open
17995,3201,81,73,0.0437918598660484,0.4613935969868173,1.0,85,2,0.0,0.1204819277108433,0.1660122356900488,-0.7590361445783133,0.1660122356900488,-0.8571428571428571,13941,120,1683,open
17995,3201,81,73,0.4719216898505924,0.4613935969868173,0.8181818181818182,85,3,-1.0,0.0,0.2570939440480909,-1.0,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.865533230293663,0.4613935969868173,0.1764705882352941,85,3,0.0,0.1666666666666666,0.3008920359517971,-0.6666666666666666,0.3008920359517971,-0.8571428571428571,14008,120,1683,open
17995,3201,81,73,0.8686244204018547,0.4613935969868173,0.4117647058823529,85,2,0.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,-0.8571428571428571,14008,120,1683,close
17995,3201,81,73,0.7243688820195775,0.4613935969868173,0.1132075471698113,85,2,-1.0,0.0,0.2570939440480909,-1.0,0.2570939440480909,-0.8571428571428571,14008,120,1683,open
7403,541,52,1,0.8356054530874097,0.4497126436781609,0.5185185185185185,1,3,1.0,0.4857142857142857,0.3008920359517971,-0.0285714285714285,0.3008920359517971,1.0,3416,1,9,close
7732,576,22,44,0.4537597234226447,0.798941798941799,0.3514285714285714,20,3,0.0,0.0,0.3008920359517971,-1.0,0.3008920359517971,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.1452031114952463,0.798941798941799,0.3290816326530612,20,3,-1.0,0.0,0.3008920359517971,-1.0,0.3008920359517971,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.557476231633535,0.798941798941799,0.6481481481481481,20,3,1.0,1.0,0.0584959093234787,1.0,0.0584959093234787,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.4641313742437338,0.798941798941799,1.0,20,3,0.0,1.0,0.0584959093234787,1.0,0.0584959093234787,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.2955920484010371,0.798941798941799,0.2068965517241379,20,3,-0.3333333333333333,1.0,0.0584959093234787,1.0,0.0584959093234787,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.634399308556612,0.798941798941799,0.4230769230769231,20,3,1.0,1.0,0.0584959093234787,1.0,0.0584959093234787,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.3509075194468453,0.798941798941799,1.0,20,2,-0.3333333333333333,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.3336214347450302,0.798941798941799,1.0,20,2,-0.3333333333333333,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.2376836646499567,0.798941798941799,1.0,20,2,-1.0,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.8928262748487468,0.798941798941799,1.0,20,2,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.9256698357821952,0.798941798941799,1.0,20,2,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,0.1428571428571428,3745,21,1000,open
7732,576,22,44,0.9006050129645635,0.798941798941799,1.0,20,3,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.9083837510803804,0.798941798941799,1.0,20,3,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,0.1428571428571428,3745,21,1000,close
7732,576,22,44,0.9170267934312878,0.798941798941799,1.0,20,3,0.0,0.4615384615384615,0.1660122356900488,-0.0769230769230769,0.1660122356900488,0.1428571428571428,3745,21,1000,close
13745,1700,10,44,0.9333333333333332,0.3422222222222222,1.0,20,3,0.0,0.0,0.3697255411597923,-1.0,0.3697255411597923,-1.0,9758,21,102,open
13393,1631,2,44,0.7529266789895256,0.648,1.0,20,2,-1.0,0.1728395061728395,0.1660122356900488,-0.654320987654321,0.1660122356900488,-1.0,9406,21,1499,open
13393,1631,2,44,0.9907578558225508,0.648,1.0,20,2,-1.0,0.1454545454545454,0.1660122356900488,-0.7090909090909091,0.1660122356900488,-1.0,9406,21,1499,open
10625,1150,4,44,0.717948717948718,0.7894736842105263,1.0,20,3,1.0,0.2916666666666667,0.3008920359517971,-0.4166666666666667,0.3008920359517971,1.0,6638,21,65,close
14871,1882,28,44,0.4343257443082312,1.2570806100217864,1.0,20,3,-1.0,0.4736842105263157,0.3697255411597923,-0.0526315789473684,0.3697255411597923,-1.0,10884,21,204,open
15147,1961,5,44,0.6270396270396271,0.2424242424242424,1.0,20,1,1.0,1.0,0.3522747056669199,1.0,0.3522747056669199,1.0,11160,21,11,close
17488,2948,14,2,0.6474694589877836,0.5238095238095238,1.0,1,2,0.0,0.0862068965517241,0.2570939440480909,-0.8275862068965517,0.2570939440480909,-1.0,13501,52,79,open
15673,2093,3,6,0.7641509433962265,0.5714285714285714,1.0,5,2,-1.0,0.0,0.1966145833333333,-1.0,0.1966145833333333,-1.0,11039,0,1,open
15661,2092,2,6,0.75,0.392156862745098,1.0,5,3,-1.0,0.1481481481481481,0.3008920359517971,-0.7037037037037037,0.3008920359517971,-1.0,11674,0,5,open
15655,2092,3,6,0.5120772946859904,0.1923076923076923,0.2247191011235955,5,1,-1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,-1.0,11668,0,163,open
15655,2092,3,6,0.5169082125603864,0.1923076923076923,0.2359550561797752,5,1,-1.0,0.2307692307692307,0.0584959093234787,-0.5384615384615384,0.0584959093234787,-1.0,11668,0,163,open
15655,2092,3,6,0.5217391304347826,0.1923076923076923,1.0,5,3,-1.0,0.1481481481481481,0.3008920359517971,-0.7037037037037037,0.3008920359517971,-1.0,11668,0,163,open
17784,3053,7,3,0.5707762557077626,0.2302631578947368,0.8571428571428571,4,3,-1.0,0.2916666666666667,0.3008920359517971,-0.4166666666666667,0.3008920359517971,-0.5,13797,1,160,open
17784,3053,7,3,0.3013698630136986,0.2302631578947368,0.4705882352941176,4,3,-1.0,0.2916666666666667,0.3008920359517971,-0.4166666666666667,0.3008920359517971,-0.5,13797,1,160,open
17784,3053,7,3,0.4018264840182648,0.2302631578947368,1.0,4,3,1.0,0.2916666666666667,0.3008920359517971,-0.4166666666666667,0.3008920359517971,-0.5,6501,1,160,close
