F72,F25,F65,F68,F101,F104,F105,F94,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,category
8614,3828,35,146,0.680672268907563,0.4541387024608501,1.0,114,2,0.0,0.4736842105263157,0.3173372563340843,-0.0526315789473684,0.3173372563340843,-0.7142857142857143,7876,0,571,open
8614,3828,35,146,0.1568627450980392,0.4541387024608501,0.5,114,3,-1.0,0.0,0.3213420660359223,-1.0,0.3213420660359223,-0.7142857142857143,7901,0,571,open
8614,3828,35,146,0.2773109243697479,0.4541387024608501,0.2142857142857142,114,2,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-0.7142857142857143,7556,0,571,open
8614,3828,35,146,0.3039215686274509,0.4541387024608501,0.2142857142857142,114,2,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-0.7142857142857143,1209,0,571,open
8614,3828,35,146,0.8627450980392157,0.4541387024608501,0.3787878787878788,114,2,-1.0,0.0632911392405063,0.3173372563340843,-0.8734177215189873,0.3173372563340843,-0.7142857142857143,4547,0,571,open
11142,4034,69,146,0.9708222811671088,1.0034562211981566,1.0,114,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,-0.8181818181818182,1483,0,4588,open
11142,4034,69,146,0.8063660477453581,1.0034562211981566,1.0,114,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,-0.8181818181818182,1483,0,4588,open
11142,4034,69,146,0.7305039787798409,1.0034562211981566,1.0,114,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,-0.8181818181818182,1483,0,4588,open
11142,4034,69,146,0.4302387267904509,1.0034562211981566,0.6666666666666666,114,2,-1.0,0.0,0.1698480301631271,-1.0,0.1698480301631271,-0.8181818181818182,7959,0,4588,open
11142,4034,69,146,0.4122015915119363,1.0034562211981566,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-0.8181818181818182,2019,0,4588,open
11142,4034,69,146,0.4620689655172413,1.0034562211981566,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-0.8181818181818182,4532,0,4588,open
11142,4034,69,146,0.0785145888594164,1.0034562211981566,1.0,114,2,0.0,0.9,0.1698480301631271,0.8,0.1698480301631271,-0.8181818181818182,8269,0,4588,close
11142,4034,69,146,0.3992042440318302,1.0034562211981566,0.6666666666666666,114,3,-0.5,0.3114754098360656,0.3173372563340843,-0.3770491803278688,0.3173372563340843,-0.8181818181818182,12748,0,4588,open
11142,4034,69,146,0.3907161803713528,1.0034562211981566,0.8333333333333334,114,3,-0.5,0.3114754098360656,0.3173372563340843,-0.3770491803278688,0.3173372563340843,-0.8181818181818182,12748,0,4588,open
11142,4034,69,146,0.1917771883289124,1.0034562211981566,0.8333333333333334,114,3,-0.5,0.3114754098360656,0.3173372563340843,-0.3770491803278688,0.3173372563340843,-0.8181818181818182,12748,0,4588,open
11834,4190,33,146,0.8644366197183099,0.1045751633986928,0.6,114,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,0.5,4003,0,1003,open
11834,4190,33,146,0.0897887323943662,0.1045751633986928,1.0,114,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,0.5,11121,0,1003,close
11834,4190,33,146,0.7253521126760564,0.1045751633986928,1.0,114,2,1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,0.5,2951,0,1003,close
11834,4190,33,146,0.7253521126760564,0.1045751633986928,1.0,114,3,1.0,0.3333333333333333,0.3095016039504036,-0.3333333333333333,0.3095016039504036,0.5,2951,0,1003,close
6392,3254,43,146,0.2301449275362319,0.6857440166493236,0.2171052631578947,114,2,-1.0,0.5,0.3095016039504036,0.0,0.3095016039504036,-1.0,2125,0,2976,open
6392,3254,43,146,0.664927536231884,0.6857440166493236,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,2158,0,2976,open
6392,3254,43,146,0.6231884057971014,0.6857440166493236,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,2082,0,2976,open
6363,3248,60,146,0.1271929824561403,0.0889292196007259,0.6,114,2,-1.0,0.5333333333333333,0.3213420660359223,0.0666666666666666,0.3213420660359223,-1.0,5175,0,288,open
6363,3248,60,146,0.7426900584795322,0.0889292196007259,1.0,114,3,-1.0,0.0,0.1484261621315192,-1.0,0.1484261621315192,-1.0,5175,0,288,open
6363,3248,60,146,0.7368421052631579,0.0889292196007259,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,5175,0,288,open
6363,3248,60,146,0.7324561403508771,0.0889292196007259,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,5175,0,288,open
6363,3248,60,146,0.7119883040935673,0.0889292196007259,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,5175,0,288,open
6363,3248,60,146,0.7397660818713451,0.0889292196007259,1.0,114,2,-1.0,0.0476190476190476,0.1484261621315192,-0.9047619047619048,0.1484261621315192,-1.0,5175,0,288,open
6363,3248,60,146,0.3684210526315789,0.0889292196007259,0.6666666666666666,114,3,-1.0,0.0,0.3213420660359223,-1.0,0.3213420660359223,-1.0,12580,0,288,open
8110,3647,4,146,0.8222222222222222,1.1764705882352942,1.0,114,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,7397,0,85,close
13392,4632,10,146,0.5028089887640449,1.393939393939394,0.6666666666666666,114,3,-0.5,0.3114754098360656,0.3173372563340843,-0.3770491803278688,0.3173372563340843,-1.0,10434,0,184,open
13494,4736,32,146,0.2757552285050348,0.4477611940298507,0.1989795918367347,114,1,1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-0.5,7913,0,2777,close
13494,4736,32,146,0.6123160340821069,0.4477611940298507,0.1349557522123893,114,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-0.5,11083,0,2777,open
13494,4736,32,146,0.8350116189000775,0.4477611940298507,1.0,114,3,-1.0,0.3636363636363636,0.3173372563340843,-0.2727272727272727,0.3173372563340843,-0.5,12632,0,2777,open
13494,4736,32,146,0.9767621998450812,0.4477611940298507,0.1515151515151515,114,2,-1.0,0.0,0.1484261621315192,-1.0,0.1484261621315192,-0.5,12401,0,2777,open
8618,3842,125,146,0.7987854251012145,1.405857740585774,0.1818181818181818,114,3,1.0,0.125,0.3213420660359223,-0.75,0.3213420660359223,-0.1428571428571428,4412,0,9296,close
8618,3842,125,146,0.8068825910931174,1.405857740585774,0.6666666666666666,114,2,-1.0,0.0,0.1698480301631271,-1.0,0.1698480301631271,-0.1428571428571428,12697,0,9296,open
8618,3842,125,146,0.4651821862348178,1.405857740585774,0.6666666666666666,114,2,-1.0,0.0,0.1698480301631271,-1.0,0.1698480301631271,-0.1428571428571428,12695,0,9296,open
8618,3842,125,146,0.7773279352226721,1.405857740585774,0.8611111111111112,114,2,-1.0,0.0,0.3173372563340843,-1.0,0.3173372563340843,-0.1428571428571428,12781,0,9296,open
8618,3842,125,146,0.738663967611336,1.405857740585774,1.0,114,3,-1.0,0.3333333333333333,0.3173372563340843,-0.3333333333333333,0.3173372563340843,-0.1428571428571428,8878,0,9296,open
8618,3842,125,146,0.7748987854251013,1.405857740585774,1.0,114,3,-1.0,0.3333333333333333,0.3173372563340843,-0.3333333333333333,0.3173372563340843,-0.1428571428571428,8878,0,9296,open
8618,3842,125,146,0.8987854251012146,1.405857740585774,0.12,114,2,-1.0,0.0,0.3213420660359223,-1.0,0.3213420660359223,-0.1428571428571428,1037,0,9296,open
8618,3842,125,146,0.9919028340080972,1.405857740585774,0.5714285714285714,114,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-0.1428571428571428,6888,0,9296,open
8618,3842,125,146,0.9020242914979756,1.405857740585774,0.48,114,2,-1.0,0.0,0.3173372563340843,-1.0,0.3173372563340843,-0.1428571428571428,1729,0,9296,open
8618,3842,125,146,0.7016194331983806,1.405857740585774,1.0,114,2,1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-0.1428571428571428,12781,0,9296,close
8618,3842,125,146,0.1089068825910931,1.405857740585774,1.0,114,3,1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-0.1428571428571428,12781,0,9296,close
8618,3842,125,146,0.825506072874494,1.405857740585774,1.0,114,3,1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-0.1428571428571428,12781,0,9296,close
8618,3842,125,146,0.0704453441295546,1.405857740585774,1.0,114,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,-0.1428571428571428,21,0,9296,close
3279,2218,2,146,0.7446808510638298,0.8181818181818182,1.0,114,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,-1.0,2566,0,35,open
1612,1194,12,146,0.5658682634730539,0.4476190476190476,0.3333333333333333,114,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,899,0,258,open
1612,1194,12,146,0.7155688622754491,0.4476190476190476,1.0,114,3,-1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-1.0,899,0,258,open
1612,1194,12,146,0.5958083832335329,0.4476190476190476,1.0,114,3,-1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-1.0,899,0,258,open
1612,1194,12,146,0.9700598802395208,0.4476190476190476,1.0,114,3,-1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-1.0,899,0,258,open
13101,4501,15,146,0.6925373134328359,0.2575107296137339,0.3,114,1,1.0,0.5333333333333333,0.3213420660359223,0.0666666666666666,0.3213420660359223,0.3333333333333333,5622,0,457,close
13101,4501,15,146,0.1432835820895522,0.2575107296137339,0.6666666666666666,114,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,0.3333333333333333,4426,0,457,open
13101,4501,15,146,0.844776119402985,0.2575107296137339,1.0,114,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,0.3333333333333333,1037,0,457,open
13101,4501,15,146,0.8895522388059701,0.2575107296137339,1.0,114,3,0.0,0.6666666666666666,0.3095016039504036,0.3333333333333333,0.3095016039504036,0.3333333333333333,12152,0,457,close
13101,4501,15,146,0.946268656716418,0.2575107296137339,1.0,114,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,0.3333333333333333,5622,0,457,close
13101,4501,15,146,0.8895522388059701,0.2575107296137339,1.0,114,2,0.0,0.5714285714285714,0.1484261621315192,0.1428571428571428,0.1484261621315192,0.3333333333333333,12152,0,457,close
1231,930,1,146,0.803030303030303,0.3863636363636363,0.72,114,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,517,0,18,open
1231,930,1,146,0.6287878787878788,0.3863636363636363,0.21,114,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,518,0,18,open
8551,3811,46,146,0.8106995884773662,1.4704595185995624,0.3846153846153846,114,3,-1.0,0.0,0.1484261621315192,-1.0,0.1484261621315192,-1.0,7450,0,1253,open
8551,3811,46,146,0.5209876543209877,1.4704595185995624,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,2170,0,1253,open
8551,3811,46,146,0.9621399176954732,1.4704595185995624,0.9333333333333332,114,2,-1.0,0.0,0.3173372563340843,-1.0,0.3173372563340843,-1.0,7838,0,1253,open
8551,3811,46,146,0.5329218106995884,1.4704595185995624,0.28,114,2,-1.0,0.3333333333333333,0.3095016039504036,-0.3333333333333333,0.3095016039504036,-1.0,6563,0,1253,open
8551,3811,46,146,0.1440329218106996,1.4704595185995624,1.0,114,2,0.0,0.0,0.1484261621315192,-1.0,0.1484261621315192,-1.0,928,0,1253,open
8551,3811,46,146,0.1967078189300411,1.4704595185995624,1.0,114,2,0.0,0.0,0.1484261621315192,-1.0,0.1484261621315192,-1.0,912,0,1253,open
6389,3253,25,146,0.618131868131868,1.07981220657277,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,4875,0,604,open
6389,3253,25,146,0.7744939271255061,1.07981220657277,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,5895,0,604,open
6389,3253,25,146,0.7710301394511921,1.07981220657277,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,5895,0,604,open
6389,3253,25,146,0.7019230769230769,1.07981220657277,1.0,114,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,7913,0,604,open
11142,4034,7,146,0.6961325966850829,1.141025641025641,0.1111111111111111,114,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,3024,0,437,open
11142,4034,7,146,0.7790055248618785,1.141025641025641,0.4444444444444444,114,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,8269,0,437,open
3653,2293,6,146,0.5409836065573771,0.4857142857142857,1.0,114,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6985,0,23,close
11147,4034,31,146,0.8862973760932945,0.7081081081081081,0.3658536585365853,114,3,-1.0,0.0707070707070707,0.3213420660359223,-0.8585858585858586,0.3213420660359223,-1.0,6243,0,861,open
3592,2285,3,146,0.4166666666666667,0.365079365079365,0.5426154847104749,114,2,1.0,0.7692307692307693,0.3173372563340843,0.5384615384615384,0.3173372563340843,0.3333333333333333,2879,0,79,close
3592,2285,3,146,0.4166666666666667,0.365079365079365,1.0,114,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,0.3333333333333333,2879,0,79,close
3592,2285,3,146,0.7291666666666666,0.365079365079365,1.0,114,3,-1.0,0.0707070707070707,0.3213420660359223,-0.8585858585858586,0.3213420660359223,0.3333333333333333,2879,0,79,open
13355,4573,16,146,0.940552016985138,0.6121673003802282,0.6666666666666666,114,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,8111,0,517,open
6041,3126,1,3,0.4596774193548387,0.2736842105263158,0.2325581395348837,4,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,-1.0,5328,0,112,open
6041,3126,1,3,0.7016129032258065,0.2736842105263158,0.2790697674418604,4,2,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,5328,0,112,open
6041,3126,1,3,0.5080645161290323,0.2736842105263158,0.3023255813953488,4,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,5328,0,112,open
6041,3126,1,3,0.5403225806451613,0.2736842105263158,0.3488372093023256,4,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,5328,0,112,open
9696,3959,4,61,0.8356164383561644,2.0454545454545454,0.5,23,2,-1.0,0.0,0.1698480301631271,-1.0,0.1698480301631271,-1.0,8983,0,106,open
6804,3392,9,61,0.972093023255814,1.141304347826087,0.4074074074074074,23,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,6085,0,250,open
6389,3253,13,61,0.9545454545454546,0.3763440860215054,0.5714285714285714,23,3,1.0,0.3333333333333333,0.3213420660359223,-0.3333333333333333,0.3213420660359223,1.0,6048,0,45,close
6389,3253,13,61,0.935064935064935,0.3763440860215054,0.3571428571428571,23,1,1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,1.0,6048,0,45,close
6389,3253,13,61,0.512987012987013,0.3763440860215054,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6091,0,45,close
6389,3253,13,61,0.935064935064935,0.3763440860215054,0.3571428571428571,23,3,1.0,0.3636363636363636,0.3173372563340843,-0.2727272727272727,0.3173372563340843,1.0,6048,0,45,close
6389,3253,13,61,0.961038961038961,0.3763440860215054,1.0,23,3,1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,1.0,6091,0,45,close
6363,3248,7,61,0.5357142857142857,0.3013698630136986,0.4,23,1,1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,1.0,3262,0,19,close
6363,3248,7,61,0.4017857142857143,0.3013698630136986,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6887,0,19,close
6363,3248,4,61,0.8269230769230769,0.8260869565217391,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,7036,0,78,close
9684,3959,5,61,0.7253521126760564,0.9552238805970148,1.0,23,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,-1.0,254,0,52,open
5117,2860,18,61,0.2878486055776892,0.542608695652174,1.0,23,2,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,4400,0,36,open
5117,2860,18,61,0.6354581673306773,0.542608695652174,0.8333333333333334,23,2,-1.0,0.25,0.3213420660359223,-0.5,0.3213420660359223,-1.0,4404,0,36,open
6363,3248,14,61,0.3511450381679389,0.247191011235955,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6890,0,161,close
6363,3248,5,61,0.7678571428571429,0.7307692307692307,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,7701,0,11,close
7551,3541,4,61,0.8367346938775511,1.1176470588235294,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6838,0,72,close
7623,3554,5,61,0.7288135593220338,0.6551724137931034,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6910,0,79,close
1683,1223,11,61,0.9733333333333334,1.5693430656934306,1.0,23,2,1.0,1.0,0.3173372563340843,1.0,0.3173372563340843,1.0,970,0,17,close
1683,1223,11,61,0.968,1.5693430656934306,1.0,23,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,1.0,19,0,17,close
7706,3567,4,61,0.8269230769230769,0.8260869565217391,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,1.0,6993,0,20,close
7600,3549,34,61,0.8513513513513513,0.1008771929824561,0.4,23,1,1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,0.3333333333333333,3262,0,19,close
7600,3549,34,61,0.152027027027027,0.1008771929824561,1.0,23,2,1.0,0.7647058823529411,0.3095016039504036,0.5294117647058824,0.3095016039504036,0.3333333333333333,6887,0,19,close
7600,3549,34,61,0.983108108108108,0.1008771929824561,1.0,23,3,-1.0,0.0,0.003427425665023,-1.0,0.003427425665023,0.3333333333333333,6887,0,19,open
6259,3219,10,2,0.578397212543554,0.4804469273743016,1.0,1,3,0.0,0.475,0.1484261621315192,-0.05,0.1484261621315192,-1.0,8983,0,551,open
6259,3219,13,20,0.2142279708973322,0.6818851251840943,0.5981308411214953,3,3,-1.0,0.2,0.3213420660359223,-0.6,0.3213420660359223,-1.0,6410,0,653,open
6259,3219,4,20,0.9970731707317072,1.1036036036036037,0.6666666666666666,3,3,-1.0,0.0707070707070707,0.3213420660359223,-0.8585858585858586,0.3213420660359223,-1.0,8808,0,137,open
6259,3219,4,20,0.5882926829268292,1.1036036036036037,1.0,3,3,-1.0,0.0707070707070707,0.3213420660359223,-0.8585858585858586,0.3213420660359223,-1.0,2107,0,137,open
9755,3962,4,7,0.4285714285714285,0.6716417910447762,0.1724137931034483,7,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,3139,0,241,open
4431,2643,2,7,0.8354430379746836,0.7619047619047619,0.6666666666666666,7,1,-1.0,0.1867469879518072,0.003427425665023,-0.6265060240963856,0.003427425665023,-1.0,3718,0,69,open
9755,3962,7,7,1.489247311827957,1.7333333333333334,0.8333333333333334,7,3,-0.5,0.3114754098360656,0.3173372563340843,-0.3770491803278688,0.3173372563340843,-1.0,9042,0,171,open
6259,3219,3,7,0.804945054945055,0.951219512195122,1.0,7,3,0.0,0.024390243902439,0.1508478390096065,-0.951219512195122,0.1508478390096065,-1.0,9042,0,125,open
6259,3219,3,7,0.9523809523809524,0.951219512195122,0.2525252525252525,7,2,-1.0,0.6875,0.0016038402490817,0.375,0.0016038402490817,-1.0,9042,0,125,open
6259,3219,3,7,0.9230769230769232,0.951219512195122,0.6,7,2,-1.0,0.4736842105263157,0.3173372563340843,-0.0526315789473684,0.3173372563340843,-1.0,9042,0,125,open
2905,2050,2,7,0.9152542372881356,1.5,1.0,7,3,-1.0,0.4666666666666667,0.3213420660359223,-0.0666666666666666,0.3213420660359223,-1.0,2192,0,47,open
7326,3475,9,6,0.1597051597051597,0.5470085470085471,1.0,4,2,0.0,0.9,0.1698480301631271,0.8,0.1698480301631271,1.0,1803,0,200,close
6259,3219,12,6,0.8113207547169812,0.7064846416382252,1.0,4,3,-1.0,0.4,0.3173372563340843,-0.2,0.3173372563340843,-1.0,6613,0,465,open
6259,3219,12,6,0.9773584905660376,0.7064846416382252,0.4285714285714285,4,2,-1.0,0.1333333333333333,0.3213420660359223,-0.7333333333333333,0.3213420660359223,-1.0,6613,0,465,open
3004,2075,16,6,0.6108108108108108,0.6632653061224489,1.0,4,2,1.0,0.7692307692307693,0.3173372563340843,0.5384615384615384,0.3173372563340843,1.0,2291,0,169,close
10279,3987,2,9,0.6625514403292181,1.0357142857142858,0.2291666666666666,1,3,-1.0,0.0,0.3173372563340843,-1.0,0.3173372563340843,-1.0,9566,0,333,open
2656,1925,5,8,0.6549295774647887,1.1694915254237288,0.7619047619047619,1,3,1.0,0.0707070707070707,0.3213420660359223,-0.8585858585858586,0.3213420660359223,1.0,1943,0,58,close
10109,3981,45,395,0.5252293577981652,0.8309178743961353,0.2941176470588235,381,3,-1.0,0.5333333333333333,0.3213420660359223,0.0666666666666666,0.3213420660359223,-1.0,1985,5,266,open
